PLAYER,SEASON,TOTAL,SOLO,AST,SCK,SFTY,PDEF,INT,YDS,AVG,LNG,TDS,FF,FR
Mike Butler,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Butler,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Mike Butler,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Butler,1981,48.0,42.0,5.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Butler,1982,19.0,17.0,0.0,4.0,0.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Mike Butler,1985,7.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Caldwell,1993,36.0,28.0,7.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Mike Caldwell,1994,56.0,42.0,10.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Mike Caldwell,1995,75.0,62.0,12.0,0.0,0.0,5.0,2.0,24.0,12.0,24.0,1.0,0.0,0.0
Mike Caldwell,1996,54.0,43.0,11.0,4.5,0.0,3.0,1.0,45.0,45.0,45.0,1.0,1.0,0.0
Mike Caldwell,1997,36.0,29.0,5.0,2.0,0.0,2.0,1.0,5.0,5.0,5.0,0.0,1.0,0.0
Mike Caldwell,1998,56.0,40.0,13.0,1.0,0.0,6.0,1.0,33.0,33.0,33.0,0.0,1.0,0.0
Mike Caldwell,1999,41.0,29.0,9.0,1.0,0.0,5.0,1.0,12.0,12.0,12.0,0.0,0.0,1.0
Mike Caldwell,2000,75.0,59.0,8.0,1.0,0.0,10.0,1.0,26.0,26.0,26.0,1.0,1.0,0.0
Mike Caldwell,2001,119.0,81.0,27.0,3.0,0.0,8.0,0.0,0.0,,,0.0,3.0,0.0
Mike Caldwell,2002,61.0,39.0,15.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Mike Caldwell,2003,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Mike Calhoun,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Catapano,2013,7.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Catapano,2015,7.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Catapano,2016,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Cecere,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Chalenski,1993,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Chalenski,1995,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Chalenski,1996,29.0,16.0,13.0,0.5,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Mike Chalenski,1997,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Chalenski,1998,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Charles,1983,18.0,12.0,5.0,3.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Mike Charles,1984,24.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Mike Charles,1985,65.0,63.0,2.0,7.0,0.0,1.0,0.0,0.0,,,0.0,2.0,0.0
Mike Charles,1986,11.0,9.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
Mike Charles,1987,41.0,29.0,6.0,1.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Mike Charles,1988,38.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Charles,1989,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Charles,1990,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Charles,1991,9.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Ciccolella,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Ciccolella,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Ciccolella,1968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,0.0,0.0,1.0
Mike Clark,1981,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Clark,1982,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Clark,1987,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Crangle,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Crawford,1997,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Croel,1991,63.0,1.0,13.0,10.0,0.0,3.0,0.0,0.0,,,0.0,4.0,0.0
Mike Croel,1992,59.0,49.0,10.0,5.0,0.0,3.0,0.0,0.0,,,0.0,1.0,1.0
Mike Croel,1993,70.0,60.0,10.0,5.0,0.0,6.0,1.0,22.0,22.0,22.0,1.0,1.0,2.0
Mike Croel,1994,39.0,30.0,9.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Mike Croel,1995,55.0,38.0,17.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Mike Croel,1996,60.0,52.0,8.0,3.0,0.0,2.0,1.0,16.0,16.0,16.0,0.0,3.0,0.0
Mike Croel,1998,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Curcio,1981,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Mike Curcio,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Curcio,1983,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Curtis,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Curtis,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Mike Curtis,1967,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,1.0
Mike Curtis,1968,9.0,8.0,0.0,0.0,0.0,1.0,3.0,38.0,12.7,38.0,1.0,0.0,4.0
Mike Curtis,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Curtis,1970,15.0,7.0,3.0,0.0,0.0,4.0,7.0,63.0,8.2,18.0,0.0,0.0,0.0
Mike Curtis,1971,13.0,5.0,5.0,0.0,0.0,1.0,3.0,44.0,12.8,31.0,0.0,0.0,0.0
Mike Curtis,1972,0.0,0.0,0.0,0.0,0.0,0.0,4.0,74.0,18.5,33.0,1.0,0.0,0.0
Mike Curtis,1973,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,7.0,0.0,0.0,2.0
Mike Curtis,1974,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,8.0,11.0,0.0,0.0,0.0
Mike Curtis,1975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0
Mike Curtis,1976,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,20.0,26.0,0.0,0.0,1.0
Mike Curtis,1977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Mike Curtis,1978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike D Jones,1991,17.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike D Jones,1992,27.0,24.0,3.0,6.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Mike D Jones,1993,20.0,11.0,9.0,3.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Mike D Jones,1994,46.0,27.0,19.0,6.0,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Mike D Jones,1995,22.0,16.0,6.0,3.0,0.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Mike D Jones,1996,40.0,29.0,11.0,2.5,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Mike D Jones,1997,34.0,24.0,10.0,4.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Mike D Jones,1998,30.0,23.0,7.0,2.5,0.0,1.0,0.0,0.0,,,0.0,0.0,2.0
Mike D Jones,1999,17.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Mike Daniels,2012,18.0,13.0,2.0,3.0,0.0,1.0,0.0,0.0,,,0.0,0.0,2.0
Mike Daniels,2013,33.0,22.0,8.0,7.5,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Daniels,2014,49.0,27.0,17.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Daniels,2015,53.0,27.0,23.0,5.0,0.0,2.0,1.0,6.0,6.0,6.0,0.0,1.0,0.0
Mike Daniels,2016,47.0,31.0,9.0,4.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Mike Daniels,2017,51.0,30.0,15.0,6.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Mike Daniels,2018,18.0,9.0,8.0,2.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Daniels,2019,11.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Daniels,2020,17.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Daniels,2021,9.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Davlin,1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dawson,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dawson,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dawson,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Mike Dawson,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dawson,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dawson,1981,32.0,20.0,5.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,2.0
Mike Dawson,1982,28.0,21.0,4.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Dawson,1983,21.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dawson,1984,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dennery,1974,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dennery,1975,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dennery,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dennis,1980,0.0,0.0,0.0,0.0,0.0,0.0,5.0,68.0,13.6,28.0,0.0,0.0,0.0
Mike Dennis,1981,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dennis,1982,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Mike Dennis,1983,21.0,18.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Dennis,1984,32.0,26.0,2.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Devito,2007,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Devito,2008,26.0,9.0,9.0,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Devito,2009,41.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0
Mike Devito,2010,76.0,29.0,30.0,1.0,0.0,1.0,0.0,0.0,,,0.0,3.0,0.0
Mike Devito,2011,43.0,28.0,12.0,1.0,0.0,0.0,0.0,0.0,,,0.0,2.0,0.0
Mike Devito,2012,54.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,,,0.0,2.0,0.0
Mike Devito,2013,30.0,19.0,10.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Devito,2014,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Devito,2015,24.0,15.0,7.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dirks,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Mike Dirks,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Mike Dirks,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dirks,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Doss,2003,113.0,59.0,32.0,0.0,0.0,5.0,1.0,15.0,15.0,15.0,0.0,3.0,0.0
Mike Doss,2004,50.0,26.0,9.0,1.0,0.0,3.0,3.0,32.0,10.7,32.0,0.0,3.0,0.0
Mike Doss,2005,85.0,40.0,22.0,0.0,0.0,6.0,2.0,8.0,4.0,8.0,0.0,0.0,0.0
Mike Doss,2006,29.0,17.0,4.0,0.0,0.0,5.0,2.0,47.0,23.5,31.0,0.0,0.0,0.0
Mike Doss,2007,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Doss,2008,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Douglass,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Mike Douglass,1979,0.0,0.0,0.0,0.0,0.0,0.0,3.0,73.0,21.0,46.0,0.0,0.0,0.0
Mike Douglass,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Mike Douglass,1981,116.0,103.0,9.0,0.0,0.0,5.0,3.0,20.0,6.7,13.0,0.0,7.0,3.0
Mike Douglass,1982,52.0,41.0,8.0,4.5,0.0,7.0,2.0,55.0,27.5,30.0,0.0,2.0,1.0
Mike Douglass,1983,109.0,97.0,9.0,5.5,0.0,9.0,0.0,0.0,,,0.0,2.0,4.0
Mike Douglass,1984,91.0,86.0,3.0,9.0,0.0,1.0,0.0,0.0,,,0.0,2.0,1.0
Mike Douglass,1985,65.0,56.0,4.0,1.5,0.0,5.0,2.0,126.0,63.0,80.0,1.0,2.0,2.0
Mike Douglass,1986,10.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Mike Dowdle,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dowdle,1961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,14.0,0.0,0.0,2.0
Mike Dowdle,1962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,0.0,0.0,2.0
Mike Dowdle,1963,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0
Mike Dowdle,1964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0
Mike Dowdle,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dowdle,1966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,27.0,27.0,1.0,0.0,0.0
Mike Dukes,1960,4.0,2.0,1.0,0.0,0.0,1.0,3.0,42.0,14.0,8.0,0.0,0.0,1.0
Mike Dukes,1961,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0
Mike Dukes,1962,5.0,5.0,0.0,0.0,0.0,0.0,2.0,11.0,5.5,6.0,0.0,0.0,1.0
Mike Dukes,1963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,1.0
Mike Dukes,1964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,2.0
Mike Dukes,1965,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,10.0,10.0,0.0,0.0,4.0
Mike Dumas,1991,17.0,1.0,4.0,0.0,0.0,4.0,1.0,19.0,19.0,19.0,0.0,1.0,3.0
Mike Dumas,1992,31.0,22.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Mike Dumas,1994,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dumas,1995,51.0,37.0,12.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Mike Dumas,1997,94.0,78.0,16.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Mike Dumas,1998,11.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Dumas,1999,81.0,49.0,21.0,2.0,0.0,7.0,2.0,92.0,46.0,68.0,0.0,0.0,0.0
Mike Dumas,2000,75.0,57.0,11.0,1.0,0.0,5.0,1.0,56.0,56.0,56.0,1.0,0.0,0.0
Mike Dwyer,1987,15.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Mike Echols,2002,24.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Echols,2003,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Echols,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Edwards,2019,47.0,33.0,13.0,1.0,0.0,6.0,0.0,0.0,,,0.0,0.0,1.0
Mike Edwards,2020,23.0,14.0,8.0,0.0,0.0,8.0,3.0,68.0,22.7,37.0,0.0,0.0,1.0
Mike Edwards,2021,59.0,42.0,13.0,0.0,0.0,8.0,4.0,46.0,7.7,31.0,2.0,1.0,0.0
Mike Edwards,2022,95.0,52.0,36.0,1.0,0.0,4.0,2.0,68.0,34.0,68.0,1.0,0.0,0.0
Mike Edwards,2023,66.0,36.0,25.0,1.0,0.0,8.0,2.0,16.0,8.0,16.0,0.0,0.0,2.0
Mike Fanning,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fanning,1976,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Mike Fanning,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fanning,1978,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fanning,1979,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Mike Fanning,1980,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Mike Fanning,1981,40.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Mike Fanning,1982,29.0,28.0,1.0,5.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Mike Fanning,1983,10.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fanning,1984,15.0,13.0,2.0,8.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Mike Fanucci,1972,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fanucci,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fanucci,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fink,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Finn,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Finn,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fitzgerald,1966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0
Mike Fitzgerald,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Flores,1991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Flores,1992,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Flores,1993,28.0,21.0,7.0,3.0,1.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Mike Flores,1994,15.0,11.0,4.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Mike Flores,1995,16.0,16.0,0.0,2.0,0.0,4.0,0.0,0.0,,,0.0,2.0,0.0
Mike Ford,2018,25.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Ford,2019,28.0,24.0,3.0,0.0,0.0,3.0,0.0,0.0,,,0.0,1.0,0.0
Mike Ford,2020,12.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Ford,2021,14.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Ford,2022,20.0,9.0,6.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Ford,2023,32.0,20.0,7.0,0.5,0.0,2.0,1.0,10.0,10.0,10.0,0.0,0.0,1.0
Mike Fox,1990,8.0,4.0,4.0,1.5,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Mike Fox,1991,14.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fox,1992,24.0,18.0,6.0,2.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fox,1993,36.0,26.0,10.0,5.5,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Mike Fox,1994,39.0,28.0,11.0,1.0,0.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Mike Fox,1995,53.0,42.0,11.0,4.5,0.0,7.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fox,1996,35.0,27.0,8.0,2.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fox,1997,15.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fox,1998,20.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,,,0.0,2.0,0.0
Mike Frederick,1995,12.0,8.0,4.0,1.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Frederick,1996,19.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Frederick,1997,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Mike Frederick,1998,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Frederick,1999,3.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Frier,1992,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Frier,1993,21.0,17.0,4.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Frier,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fuller,1975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
Mike Fuller,1976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Fuller,1977,0.0,0.0,0.0,0.0,0.0,0.0,5.0,61.0,12.2,37.0,0.0,0.0,1.0
Mike Fuller,1978,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,11.2,23.0,1.0,0.0,1.0
Mike Fuller,1979,9.0,8.0,0.0,0.0,0.0,1.0,4.0,39.0,9.2,23.0,0.0,0.0,0.0
Mike Fuller,1980,8.0,3.0,3.0,0.0,0.0,2.0,1.0,20.0,20.0,20.0,0.0,0.0,0.0
Mike Fuller,1981,6.0,5.0,1.0,0.0,0.0,1.0,1.0,31.0,31.0,31.0,0.0,0.0,1.0
Mike Fuller,1982,8.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Mike Fultz,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fultz,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fultz,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fultz,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Fultz,1981,28.0,14.0,4.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Furrey,2005,48.0,37.0,7.0,0.0,0.0,8.0,4.0,143.0,35.8,67.0,1.0,0.0,2.0
Mike Gaechter,1962,0.0,0.0,0.0,0.0,0.0,0.0,5.0,136.0,30.1,100.0,1.0,0.0,0.0
Mike Gaechter,1963,0.0,0.0,0.0,0.0,0.0,0.0,3.0,140.0,39.8,86.0,0.0,0.0,1.0
Mike Gaechter,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Gaechter,1965,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.5,19.0,0.0,0.0,1.0
Mike Gaechter,1966,5.0,3.0,1.0,0.0,0.0,0.0,3.0,28.0,9.3,23.0,0.0,0.0,1.0
Mike Gaechter,1967,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
Mike Gaechter,1968,3.0,3.0,0.0,0.0,0.0,0.0,3.0,23.0,7.7,17.0,0.0,0.0,0.0
Mike Gaechter,1969,5.0,3.0,2.0,0.0,0.0,0.0,3.0,72.0,21.2,37.0,0.0,0.0,0.0
Mike Gann,1985,31.0,28.0,2.0,4.5,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Mike Gann,1986,50.0,34.0,13.0,5.5,1.0,3.0,0.0,0.0,,,0.0,0.0,3.0
Mike Gann,1987,39.0,29.0,3.0,1.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Gann,1988,56.0,43.0,3.0,4.0,0.0,2.0,0.0,0.0,,,0.0,3.0,2.0
Mike Gann,1989,62.0,48.0,8.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Gann,1990,46.0,41.0,1.0,3.5,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0
