PLAYER,SEASON,REC,YDS,AVG,LNG,TD,ATT,YDS.1,AVG.1,LNG.1,TD.1,FUM,LOST
Mike Quick,1982,10.0,156.0,16.9,49.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Quick,1983,69.0,1409.0,25.6,83.0,13.0,0.0,0.0,,,0.0,1.0,0.0
Mike Quick,1984,61.0,1052.0,17.4,90.0,9.0,1.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
Mike Quick,1985,73.0,1247.0,19.1,99.0,11.0,0.0,0.0,,,0.0,1.0,1.0
Mike Quick,1986,60.0,939.0,15.6,75.0,9.0,0.0,0.0,,,0.0,1.0,0.0
Mike Quick,1987,46.0,790.0,16.0,61.0,11.0,0.0,0.0,,,0.0,3.0,1.0
Mike Quick,1988,27.0,590.0,22.4,55.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Mike Quick,1989,13.0,228.0,15.6,40.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Quick,1990,9.0,135.0,18.8,39.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Renfro,1978,26.0,339.0,11.7,58.0,2.0,1.0,9.0,9.0,9.0,0.0,1.0,0.0
Mike Renfro,1979,20.0,422.0,22.9,49.0,3.0,0.0,0.0,,,0.0,2.0,1.0
Mike Renfro,1980,38.0,528.0,13.5,42.0,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0
Mike Renfro,1981,39.0,451.0,11.6,43.0,1.0,0.0,0.0,,,0.0,2.0,1.0
Mike Renfro,1982,21.0,295.0,13.3,54.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Mike Renfro,1983,23.0,316.0,14.3,38.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0
Mike Renfro,1984,35.0,583.0,16.0,60.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Renfro,1985,60.0,955.0,14.5,58.0,8.0,0.0,0.0,,,0.0,3.0,2.0
Mike Renfro,1986,22.0,325.0,16.8,30.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Mike Renfro,1987,46.0,662.0,14.1,43.0,4.0,0.0,0.0,,,0.0,1.0,1.0
Mike Reppond,1973,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Riordan,1929,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Roberg,2001,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Roberg,2002,2.0,17.0,8.5,15.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Rodak,1939,4.0,54.0,14.0,15.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
Mike Rodak,1940,0.0,0.0,,,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0
Mike Rodak,1942,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Seidman,2003,5.0,35.0,5.8,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Seidman,2004,13.0,123.0,8.9,27.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Seidman,2005,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Mike Seidman,2006,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Sellers,1998,3.0,18.0,6.0,8.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Sellers,1999,7.0,105.0,14.2,33.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Mike Sherrard,1986,41.0,744.0,19.1,68.0,5.0,2.0,11.0,5.5,8.0,0.0,0.0,0.0
Mike Sherrard,1989,3.0,34.0,11.8,15.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Sherrard,1990,22.0,288.0,11.7,43.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Mike Sherrard,1991,24.0,296.0,11.8,31.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Sherrard,1992,39.0,622.0,15.9,56.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Mike Sherrard,1993,24.0,433.0,23.6,55.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Sherrard,1994,53.0,825.0,15.1,55.0,6.0,1.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
Mike Sherrard,1995,44.0,577.0,12.7,57.0,4.0,0.0,0.0,,,0.0,2.0,1.0
Mike Sherrard,1996,16.0,185.0,12.2,25.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Shumann,1978,0.0,0.0,,,0.0,0.0,0.0,,,0.0,2.0,0.0
Mike Shumann,1979,39.0,452.0,12.1,39.0,4.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0
Mike Shumann,1980,4.0,75.0,17.2,25.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Shumann,1981,4.0,32.0,8.0,11.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Mike Shumann,1982,9.0,117.0,12.0,23.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Shumann,1983,11.0,154.0,13.9,33.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Siani,1972,29.0,503.0,16.3,70.0,5.0,0.0,0.0,,,0.0,1.0,0.0
Mike Siani,1973,53.0,855.0,16.7,80.0,4.0,0.0,0.0,,,0.0,1.0,0.0
Mike Siani,1974,3.0,30.0,10.0,13.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Siani,1975,25.0,409.0,17.1,44.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Siani,1976,11.0,173.0,15.5,37.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Siani,1977,25.0,356.0,13.8,39.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Siani,1978,6.0,151.0,25.2,49.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Siani,1979,15.0,214.0,13.9,31.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Siani,1980,9.0,174.0,17.6,38.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Siano,1987,9.0,137.0,19.3,34.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Sims Walker,2008,16.0,217.0,13.9,32.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Sims Walker,2009,67.0,932.0,12.9,61.0,8.0,0.0,0.0,,,0.0,2.0,1.0
Mike Sims Walker,2010,48.0,646.0,13.8,39.0,7.0,0.0,0.0,,,0.0,1.0,1.0
Mike Sims Walker,2011,28.0,364.0,11.6,33.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Solwold,2001,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Strachan,2021,12.0,156.0,12.6,32.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Strachan,2022,7.0,115.0,16.8,25.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Strachan,2023,2.0,63.0,31.5,45.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Stramiello,1930,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Stramiello,1931,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Tice,1981,5.0,47.0,9.4,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Tice,1982,9.0,46.0,5.8,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Tice,1983,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Tice,1984,9.0,110.0,10.6,30.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Mike Tice,1985,2.0,13.0,6.5,7.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Tice,1986,15.0,150.0,9.9,25.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Tice,1987,15.0,114.0,8.0,27.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Tice,1988,29.0,244.0,8.1,26.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Mike Tice,1989,1.0,2.0,2.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Tice,1990,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Tice,1991,10.0,70.0,7.4,16.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Mike Tice,1992,5.0,65.0,11.4,34.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Tice,1993,6.0,39.0,5.2,21.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Mike Tice,1995,3.0,22.0,7.3,9.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Wallace,2009,43.0,814.0,19.4,60.0,6.0,6.0,51.0,8.3,21.0,0.0,1.0,1.0
Mike Wallace,2010,79.0,1522.0,20.4,68.0,12.0,7.0,37.0,6.3,19.0,0.0,1.0,0.0
Mike Wallace,2011,78.0,1238.0,15.6,95.0,8.0,6.0,58.0,8.5,21.0,1.0,2.0,1.0
Mike Wallace,2012,64.0,836.0,14.2,82.0,8.0,5.0,7.0,0.9,13.0,0.0,2.0,1.0
Mike Wallace,2013,79.0,1019.0,12.6,57.0,6.0,3.0,33.0,11.0,13.0,0.0,0.0,0.0
Mike Wallace,2014,73.0,929.0,13.4,50.0,10.0,4.0,16.0,4.0,12.0,0.0,2.0,1.0
Mike Wallace,2015,44.0,535.0,12.5,39.0,2.0,2.0,5.0,2.5,6.0,0.0,0.0,0.0
Mike Wallace,2016,75.0,1054.0,15.4,95.0,4.0,5.0,31.0,6.2,13.0,0.0,1.0,0.0
Mike Wallace,2017,55.0,788.0,13.6,66.0,4.0,1.0,4.0,4.0,4.0,0.0,1.0,0.0
Mike Wallace,2018,1.0,3.0,3.0,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Whitwell,1982,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Williams,2017,11.0,95.0,8.8,20.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Williams,2018,54.0,830.0,17.4,55.0,11.0,7.0,28.0,4.0,19.0,1.0,0.0,0.0
Mike Williams,2019,51.0,1040.0,21.7,56.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
Mike Williams,2020,48.0,756.0,14.4,64.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Mike Williams,2021,76.0,1146.0,15.3,72.0,9.0,0.0,0.0,,,0.0,0.0,0.0
Mike Williams,2022,63.0,895.0,13.6,55.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Mike Williams,2023,19.0,249.0,13.0,49.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0
Mike Willie,2012,4.0,90.0,23.0,38.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Wilson,1981,12.0,168.0,13.9,27.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Wilson,1982,6.0,80.0,11.6,27.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Wilson,1983,39.0,516.0,15.7,49.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Mike Wilson,1984,22.0,307.0,13.7,44.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Wilson,1985,11.0,179.0,14.6,52.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Wilson,1986,9.0,104.0,11.7,18.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Wilson,1987,33.0,500.0,15.1,46.0,5.0,0.0,0.0,,,0.0,0.0,0.0
Mike Wilson,1988,34.0,417.0,12.5,31.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Mike Wilson,1989,10.0,110.0,11.1,19.0,1.0,0.0,0.0,,,0.0,2.0,1.0
Mike Wilson,1990,7.0,89.0,13.8,34.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Young,1985,14.0,157.0,10.6,23.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Mike Young,1986,15.0,181.0,11.8,21.0,3.0,0.0,0.0,,,0.0,2.0,2.0
Mike Young,1987,4.0,56.0,14.0,26.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mike Young,1988,2.0,27.0,13.5,18.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Young,1989,26.0,547.0,19.3,70.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Mike Young,1990,28.0,385.0,15.6,42.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Mike Young,1991,51.0,739.0,14.6,52.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Mike Young,1992,1.0,11.0,11.0,11.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mike Young,1993,14.0,186.0,11.8,49.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mike Young,1994,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mikhael Ricks,1998,30.0,450.0,15.3,39.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Mikhael Ricks,1999,40.0,429.0,10.2,50.0,0.0,2.0,11.0,5.5,7.0,0.0,0.0,0.0
Mikhael Ricks,2000,6.0,70.0,10.2,23.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mikhael Ricks,2001,18.0,252.0,14.9,40.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mikhael Ricks,2002,27.0,339.0,11.8,49.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Mikhael Ricks,2003,37.0,434.0,11.6,38.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mikhael Ricks,2004,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Milan Creighton,1931,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Milan Creighton,1932,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Milan Creighton,1934,6.0,84.0,13.1,11.0,0.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0
Milan Creighton,1935,1.0,8.0,8.0,8.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Milan Creighton,1937,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Miles Austin,2006,0.0,0.0,,,0.0,0.0,0.0,,,0.0,3.0,1.0
Miles Austin,2007,5.0,76.0,18.5,35.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Miles Austin,2008,20.0,384.0,20.4,63.0,4.0,1.0,-3.0,-3.0,-3.0,0.0,1.0,0.0
Miles Austin,2009,95.0,1480.0,17.8,60.0,12.0,3.0,6.0,2.0,11.0,0.0,1.0,0.0
Miles Austin,2010,76.0,1140.0,14.5,69.0,8.0,8.0,96.0,12.0,60.0,1.0,1.0,1.0
Miles Austin,2011,43.0,579.0,13.4,53.0,7.0,2.0,3.0,1.5,5.0,0.0,1.0,0.0
Miles Austin,2012,66.0,943.0,15.0,49.0,6.0,0.0,0.0,,,0.0,1.0,1.0
Miles Austin,2013,32.0,350.0,12.3,23.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Miles Austin,2014,50.0,604.0,13.4,31.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Miles Austin,2015,17.0,279.0,17.0,39.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Miles Boykin,2019,21.0,307.0,15.5,50.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Miles Boykin,2020,22.0,286.0,15.0,43.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Miles Boykin,2021,1.0,6.0,6.0,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Miles Boykin,2022,8.0,78.0,8.4,29.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Miles Boykin,2023,4.0,24.0,6.0,7.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Miles Macik,1996,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Millard Hamilton,1991,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Miller Forristall,2021,4.0,36.0,11.4,16.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Miller Forristall,2022,3.0,24.0,8.8,11.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Milo Gwosden,1925,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Milt Gantenbein,1931,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Milt Gantenbein,1932,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Milt Gantenbein,1933,6.0,144.0,24.2,58.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Milt Gantenbein,1934,10.0,155.0,17.2,27.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Milt Gantenbein,1935,12.0,168.0,13.6,25.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Milt Gantenbein,1936,17.0,243.0,14.8,28.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Milt Gantenbein,1937,12.0,237.0,20.9,77.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Milt Gantenbein,1938,13.0,170.0,14.3,29.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Milt Gantenbein,1940,1.0,12.0,12.0,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Milt Morin,1966,23.0,333.0,14.9,32.0,3.0,0.0,0.0,,,0.0,3.0,0.0
Milt Morin,1967,10.0,125.0,13.1,21.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Milt Morin,1968,50.0,880.0,16.8,87.0,5.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0
Milt Morin,1969,42.0,565.0,13.0,35.0,1.0,2.0,30.0,15.0,22.0,0.0,1.0,0.0
Milt Morin,1970,37.0,611.0,18.6,36.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
Milt Morin,1971,41.0,597.0,15.7,31.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0
Milt Morin,1972,31.0,561.0,18.9,36.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Milt Morin,1973,26.0,417.0,17.2,51.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Milt Morin,1974,27.0,330.0,14.0,32.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Milt Morin,1975,1.0,19.0,19.0,19.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Milt Smith,1945,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Milt Stegall,1992,3.0,35.0,12.0,13.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Milt Stegall,1993,1.0,8.0,8.0,8.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Milt Stegall,1994,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Milton Barney,1987,10.0,175.0,17.4,32.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Milton Wynn,2001,4.0,69.0,17.2,36.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Milton Wynn,2002,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitch Andrews,1987,4.0,53.0,15.5,20.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitch Daum,1987,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitch Jacoby,1997,2.0,10.0,5.0,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitch Jacoby,1998,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitch Jacoby,1999,1.0,6.0,6.0,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitch Krenk,1984,2.0,31.0,15.5,24.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitch Lyons,1993,8.0,63.0,7.7,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitch Lyons,1994,7.0,54.0,8.0,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitch Lyons,1995,6.0,82.0,13.3,34.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitch Lyons,1996,4.0,16.0,4.0,5.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mitch Lyons,1997,4.0,29.0,4.8,13.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitch Lyons,1998,3.0,19.0,6.3,11.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitch Lyons,1999,8.0,81.0,9.6,25.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitch Mathews,2016,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitchell Brookins,1984,18.0,318.0,19.7,70.0,1.0,2.0,27.0,13.5,16.0,0.0,0.0,0.0
Mitchell Brookins,1985,3.0,71.0,29.2,46.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitchell Galloway,1997,0.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,1.0
Mitchell Henry,2015,1.0,11.0,11.0,11.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitchell Tinsley,2023,6.0,129.0,20.9,39.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mitchell Wilcox,2020,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitchell Wilcox,2021,6.0,37.0,8.8,21.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mitchell Wilcox,2022,19.0,158.0,9.0,19.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mo Alie Cox,2018,7.0,133.0,19.8,34.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mo Alie Cox,2019,9.0,129.0,14.6,36.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mo Alie Cox,2020,35.0,426.0,11.7,45.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Mo Alie Cox,2021,24.0,316.0,13.7,37.0,4.0,0.0,0.0,,,0.0,1.0,0.0
Mo Alie Cox,2022,19.0,189.0,8.3,34.0,3.0,0.0,0.0,,,0.0,1.0,1.0
Mo Alie Cox,2023,13.0,161.0,13.2,35.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Mohamed Massaquoi,2009,37.0,661.0,17.0,59.0,4.0,1.0,-3.0,-3.0,-3.0,0.0,1.0,1.0
Mohamed Massaquoi,2010,41.0,555.0,12.8,41.0,2.0,1.0,-3.0,-3.0,-3.0,0.0,1.0,1.0
Mohamed Massaquoi,2011,31.0,384.0,12.3,56.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Mohamed Massaquoi,2012,20.0,284.0,13.3,54.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mohamed Sanu,2012,28.0,259.0,9.3,34.0,5.0,5.0,15.0,3.8,7.0,0.0,0.0,0.0
Mohamed Sanu,2013,54.0,538.0,11.0,32.0,3.0,4.0,16.0,4.0,9.0,0.0,1.0,1.0
Mohamed Sanu,2014,66.0,947.0,14.3,76.0,6.0,7.0,51.0,6.2,26.0,0.0,0.0,0.0
Mohamed Sanu,2015,38.0,420.0,9.9,52.0,1.0,10.0,71.0,7.6,25.0,2.0,2.0,0.0
Mohamed Sanu,2016,78.0,861.0,11.0,59.0,6.0,2.0,12.0,6.0,7.0,0.0,1.0,1.0
Mohamed Sanu,2017,78.0,868.0,10.8,52.0,5.0,4.0,10.0,2.5,4.0,0.0,0.0,0.0
Mohamed Sanu,2018,69.0,879.0,12.7,44.0,4.0,7.0,44.0,4.9,24.0,0.0,2.0,1.0
Mohamed Sanu,2019,63.0,554.0,8.4,28.0,2.0,3.0,11.0,3.7,8.0,0.0,0.0,0.0
Mohamed Sanu,2020,17.0,187.0,11.5,21.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0
Mohamed Sanu,2021,16.0,182.0,10.4,21.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mondriel Fulcher,2000,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mondriel Fulcher,2001,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Mondriel Fulcher,2002,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Monk Williams,1968,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Montay Crockett,2017,1.0,12.0,12.0,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Montay Crockett,2018,4.0,91.0,20.2,44.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Monte Crockett,1960,14.0,173.0,12.8,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Monte Crockett,1961,20.0,325.0,15.8,51.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Monte Crockett,1962,1.0,14.0,14.0,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Monte Ledbetter,1967,26.0,408.0,15.8,60.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Monte Ledbetter,1968,4.0,94.0,23.5,43.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Monte Ledbetter,1969,2.0,32.0,16.0,16.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Montrell Washington,2022,8.0,35.0,3.1,19.0,0.0,7.0,37.0,5.3,19.0,1.0,5.0,1.0
Montrell Washington,2023,1.0,13.0,13.0,13.0,0.0,0.0,0.0,,,0.0,2.0,0.0
Monty Stickles,1960,22.0,252.0,10.3,28.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Monty Stickles,1961,43.0,794.0,18.1,54.0,5.0,0.0,0.0,,,0.0,0.0,0.0
Monty Stickles,1962,22.0,366.0,15.3,48.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Monty Stickles,1963,11.0,152.0,14.0,31.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Monty Stickles,1964,40.0,685.0,16.3,53.0,3.0,0.0,0.0,,,0.0,1.0,0.0
Monty Stickles,1965,35.0,343.0,9.1,22.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Monty Stickles,1966,27.0,315.0,11.3,38.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Monty Stickles,1967,7.0,86.0,11.8,19.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Monty Stickles,1968,15.0,206.0,13.1,35.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Morgan Tiller,1944,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Morgan Tiller,1945,10.0,146.0,16.7,35.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Moritz Boehringer,2016,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Moritz Boehringer,2018,2.0,8.0,4.0,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Moritz Boehringer,2019,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Morris Bradshaw,1974,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Morris Bradshaw,1975,7.0,180.0,23.9,48.0,4.0,1.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
Morris Bradshaw,1976,1.0,25.0,25.0,25.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0
Morris Bradshaw,1977,6.0,115.0,18.9,28.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Morris Bradshaw,1978,40.0,552.0,13.8,44.0,2.0,1.0,5.0,5.0,5.0,0.0,1.0,0.0
Morris Bradshaw,1979,3.0,28.0,10.0,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Morris Bradshaw,1980,6.0,132.0,23.4,45.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Morris Bradshaw,1981,22.0,298.0,13.0,29.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Morris Bradshaw,1982,6.0,111.0,14.8,48.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Morris Glassman,1921,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Morris Glassman,1922,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
