PLAYER,SEASON,FGBLK,FGLNG,FGATT,FGM,FGPCT,XPATT,XPM,XPPCT,XPBLK,KO,KOAVG,TB,RET,AVGRET
Dean Biasucci,1992,0.0,52.0,29.0,16.0,56.8,24.0,24.0,100.0,0.0,53.0,59.2,15.0,35.0,18.4
Dean Biasucci,1993,0.0,53.0,31.0,26.0,79.4,16.0,15.0,96.9,0.0,58.0,54.7,16.0,36.0,14.0
Dean Biasucci,1994,3.0,50.0,24.0,16.0,70.2,37.0,37.0,100.0,0.0,69.0,61.9,4.0,64.0,20.3
Dean Biasucci,1995,0.0,51.0,12.0,9.0,68.8,14.0,13.0,92.9,1.0,34.0,58.8,0.0,30.0,23.1
Dean Dorsey,1988,0.0,34.0,20.0,10.0,56.7,26.0,24.0,90.0,0.0,36.0,48.8,0.0,34.0,15.0
Dennis Partee,1968,1.0,48.0,32.0,22.0,70.0,43.0,40.0,93.6,1.0,80.0,0.0,20.0,0.0,
Dennis Partee,1969,3.0,50.0,28.0,15.0,52.1,33.0,33.0,100.0,0.0,64.0,0.0,11.0,0.0,
Dennis Partee,1971,1.0,50.0,29.0,17.0,63.0,37.0,36.0,97.9,0.0,67.0,0.0,11.0,0.0,
Dennis Partee,1972,1.0,51.0,25.0,15.0,65.8,28.0,26.0,91.7,2.0,27.0,0.0,3.0,0.0,
Dennis Partee,1974,1.0,22.0,5.0,1.0,25.0,28.0,26.0,96.9,1.0,0.0,,0.0,0.0,
Dennis Patera,1968,1.0,21.0,8.0,2.0,16.7,13.0,10.0,80.0,1.0,20.0,0.0,2.0,0.0,
Dick Van Raaphorst,1964,2.0,43.0,29.0,14.0,53.0,29.0,28.0,92.3,0.0,0.0,,0.0,0.0,
Dick Van Raaphorst,1966,2.0,43.0,31.0,16.0,52.0,40.0,39.0,98.8,0.0,71.0,0.0,5.0,0.0,
Dick Van Raaphorst,1967,5.0,42.0,30.0,15.0,60.3,45.0,45.0,100.0,0.0,74.0,0.0,12.0,0.0,
Dirk Borgognone,1995,0.0,,0.0,0.0,,0.0,0.0,,0.0,8.0,64.8,1.0,7.0,18.2
Dominik Eberle,2021,0.0,51.0,5.0,4.0,83.4,7.0,7.0,100.0,0.0,12.0,62.8,4.0,8.0,26.0
Dominik Eberle,2022,0.0,49.0,1.0,1.0,100.0,4.0,2.0,50.0,0.0,7.0,56.6,5.0,0.0,
Don Bitterlich,1976,0.0,27.0,4.0,1.0,50.0,7.0,7.0,100.0,0.0,11.0,0.0,0.0,0.0,
Don Chandler,1962,0.0,48.0,29.0,19.0,58.1,49.0,48.0,97.8,0.0,23.0,12.5,2.0,0.0,
Don Chandler,1963,0.0,53.0,31.0,19.0,60.5,57.0,53.0,94.2,2.0,3.0,55.3,0.0,0.0,
Don Chandler,1964,1.0,42.0,20.0,9.0,44.2,29.0,27.0,93.6,0.0,0.0,,0.0,0.0,
Don Chandler,1965,0.0,49.0,32.0,22.0,73.8,41.0,40.0,97.8,1.0,14.0,38.6,2.0,0.0,
Don Chandler,1966,3.0,47.0,29.0,12.0,36.3,53.0,50.0,93.5,2.0,74.0,8.4,16.0,6.0,21.7
Don Chandler,1967,2.0,49.0,34.0,23.0,68.8,49.0,49.0,100.0,0.0,88.0,9.0,15.0,7.0,18.1
Don Cockroft,1968,3.0,50.0,27.0,19.0,71.2,52.0,50.0,91.7,2.0,9.0,0.0,0.0,0.0,
Don Cockroft,1969,1.0,45.0,26.0,13.0,51.8,51.0,51.0,100.0,0.0,44.0,10.4,10.0,0.0,
Don Cockroft,1970,1.0,47.0,22.0,12.0,53.5,35.0,34.0,95.8,1.0,60.0,0.0,21.0,0.0,
Don Cockroft,1971,3.0,40.0,31.0,16.0,50.0,34.0,34.0,100.0,0.0,63.0,3.9,8.0,0.0,
Don Cockroft,1972,0.0,57.0,27.0,22.0,80.8,31.0,30.0,97.4,0.0,66.0,4.0,16.0,0.0,
Don Cockroft,1973,1.0,45.0,31.0,22.0,72.9,24.0,24.0,100.0,0.0,58.0,0.0,10.0,0.0,
Don Cockroft,1974,0.0,46.0,16.0,14.0,87.5,30.0,29.0,96.4,1.0,12.0,0.0,1.0,0.0,
Don Cockroft,1975,0.0,49.0,23.0,17.0,79.6,24.0,21.0,88.5,0.0,54.0,0.0,4.0,0.0,
Don Cockroft,1976,2.0,51.0,28.0,15.0,53.8,30.0,27.0,84.6,0.0,61.0,0.0,4.0,0.0,
Don Cockroft,1977,1.0,44.0,23.0,17.0,66.2,31.0,30.0,96.2,0.0,59.0,0.0,7.0,0.0,
Don Cockroft,1978,2.0,45.0,28.0,19.0,75.0,40.0,37.0,93.4,1.0,74.0,0.0,1.0,0.0,
Don Cockroft,1979,1.0,51.0,29.0,17.0,50.0,43.0,38.0,81.2,2.0,76.0,0.0,5.0,0.0,
Don Cockroft,1980,0.0,45.0,30.0,18.0,66.2,45.0,39.0,85.3,3.0,80.0,2.7,5.0,0.0,
Don Silvestri,1996,0.0,,0.0,0.0,,0.0,0.0,,0.0,52.0,64.6,8.0,44.0,26.0
Donald Igwebuike,1985,1.0,53.0,32.0,22.0,60.1,32.0,30.0,94.0,0.0,69.0,63.1,18.0,50.0,24.3
Donald Igwebuike,1986,1.0,55.0,24.0,17.0,65.5,27.0,26.0,96.7,1.0,61.0,57.2,12.0,45.0,23.3
Donald Igwebuike,1987,2.0,48.0,18.0,14.0,74.2,26.0,24.0,94.7,1.0,52.0,55.3,3.0,46.0,20.6
Donald Igwebuike,1988,0.0,53.0,25.0,19.0,78.3,21.0,21.0,100.0,0.0,49.0,59.6,8.0,39.0,24.7
Donald Igwebuike,1989,1.0,53.0,28.0,22.0,75.4,35.0,33.0,95.6,0.0,70.0,56.9,12.0,53.0,21.7
Donald Igwebuike,1990,0.0,48.0,16.0,14.0,88.1,19.0,19.0,100.0,0.0,27.0,48.6,2.0,21.0,20.1
Doug Brien,1994,0.0,48.0,23.0,17.0,75.0,80.0,77.0,96.8,0.0,119.0,62.0,8.0,109.0,22.6
Doug Brien,1995,0.0,51.0,58.0,38.0,68.1,70.0,70.0,100.0,0.0,144.0,59.2,6.0,134.0,21.4
Doug Brien,1996,1.0,54.0,25.0,21.0,84.6,18.0,18.0,100.0,0.0,61.0,62.6,6.0,52.0,22.2
Doug Brien,1997,1.0,53.0,27.0,23.0,80.8,22.0,22.0,100.0,0.0,62.0,62.5,8.0,51.0,21.3
Doug Brien,1998,1.0,56.0,22.0,20.0,93.6,31.0,31.0,100.0,0.0,66.0,64.3,11.0,52.0,22.5
Doug Brien,1999,0.0,52.0,29.0,24.0,87.6,21.0,20.0,95.5,0.0,67.0,59.7,4.0,60.0,24.6
Doug Brien,2000,2.0,48.0,31.0,25.0,79.4,42.0,42.0,100.0,0.0,3.0,38.3,0.0,2.0,8.5
Doug Brien,2001,0.0,42.0,12.0,10.0,87.5,4.0,4.0,100.0,0.0,24.0,53.6,0.0,22.0,20.8
Doug Brien,2002,0.0,42.0,6.0,5.0,83.4,7.0,5.0,80.0,0.0,31.0,58.4,2.0,27.0,21.0
Doug Brien,2003,1.0,48.0,32.0,27.0,85.4,24.0,24.0,100.0,0.0,72.0,59.4,1.0,71.0,20.7
Doug Brien,2004,1.0,53.0,35.0,27.0,81.2,38.0,37.0,98.8,0.0,3.0,64.8,0.0,3.0,18.8
Doug Brien,2005,0.0,48.0,4.0,1.0,16.6,7.0,7.0,100.0,0.0,11.0,63.2,1.0,10.0,25.0
Doug Pelfrey,1993,0.0,53.0,31.0,24.0,79.6,16.0,13.0,77.3,0.0,5.0,57.5,0.0,5.0,29.4
Doug Pelfrey,1994,0.0,54.0,33.0,28.0,82.1,25.0,24.0,97.8,0.0,2.0,28.5,0.0,2.0,3.0
Doug Pelfrey,1995,1.0,51.0,36.0,29.0,79.4,34.0,34.0,100.0,0.0,17.0,43.4,0.0,15.0,25.6
Doug Pelfrey,1996,1.0,49.0,28.0,23.0,82.7,41.0,41.0,100.0,0.0,15.0,45.6,0.0,14.0,13.5
Doug Pelfrey,1997,1.0,46.0,16.0,12.0,89.2,43.0,41.0,93.3,1.0,74.0,58.0,2.0,67.0,20.6
Doug Pelfrey,1998,1.0,51.0,27.0,19.0,71.8,21.0,21.0,100.0,0.0,4.0,33.3,2.0,0.0,
Doug Pelfrey,1999,2.0,50.0,27.0,18.0,67.3,27.0,27.0,100.0,0.0,13.0,53.1,0.0,13.0,15.7
Dustin Hopkins,2013,0.0,39.0,6.0,6.0,100.0,5.0,5.0,100.0,0.0,14.0,65.8,4.0,9.0,23.9
Dustin Hopkins,2015,1.0,54.0,34.0,29.0,89.1,46.0,44.0,96.1,0.0,97.0,62.7,65.0,29.0,20.1
Dustin Hopkins,2016,0.0,53.0,46.0,37.0,76.3,48.0,45.0,91.2,0.0,109.0,63.5,79.0,28.0,28.2
Dustin Hopkins,2017,0.0,53.0,25.0,21.0,87.5,24.0,23.0,97.0,0.0,56.0,63.6,38.0,18.0,17.8
Dustin Hopkins,2018,0.0,56.0,38.0,33.0,81.9,32.0,31.0,97.9,0.0,86.0,63.7,63.0,21.0,22.2
Dustin Hopkins,2019,1.0,53.0,36.0,30.0,76.6,27.0,25.0,89.3,0.0,81.0,62.7,56.0,22.0,25.0
Dustin Hopkins,2020,0.0,51.0,35.0,28.0,83.9,34.0,32.0,91.7,0.0,83.0,60.7,67.0,11.0,22.2
Dustin Hopkins,2021,1.0,50.0,41.0,34.0,80.1,45.0,41.0,91.7,0.0,110.0,63.1,75.0,32.0,19.9
Dustin Hopkins,2022,0.0,51.0,13.0,11.0,85.7,14.0,14.0,100.0,0.0,26.0,63.2,22.0,3.0,46.0
Dustin Hopkins,2023,0.0,58.0,38.0,35.0,94.6,29.0,27.0,92.9,0.0,81.0,63.5,53.0,22.0,20.2
Eddie Garcia,1983,0.0,,0.0,0.0,,0.0,0.0,,0.0,60.0,51.3,2.0,48.0,18.5
Eddie Garcia,1984,1.0,51.0,9.0,3.0,23.3,15.0,14.0,85.7,1.0,23.0,60.1,2.0,21.0,20.8
Eddie Murray,1980,3.0,52.0,42.0,27.0,66.2,36.0,35.0,97.6,0.0,72.0,0.0,10.0,0.0,
Eddie Murray,1981,0.0,53.0,35.0,25.0,72.8,46.0,46.0,100.0,0.0,84.0,58.7,13.0,70.0,18.0
Eddie Murray,1982,1.0,49.0,12.0,11.0,95.8,17.0,17.0,100.0,0.0,36.0,57.1,3.0,29.0,20.3
Eddie Murray,1983,0.0,54.0,37.0,28.0,84.1,40.0,40.0,100.0,0.0,79.0,57.8,8.0,66.0,16.6
Eddie Murray,1984,1.0,52.0,27.0,20.0,72.9,31.0,31.0,100.0,0.0,67.0,59.8,5.0,60.0,20.6
Eddie Murray,1985,0.0,51.0,31.0,26.0,87.8,33.0,31.0,94.4,0.0,75.0,62.0,16.0,59.0,21.7
Eddie Murray,1986,0.0,52.0,25.0,18.0,68.0,32.0,31.0,93.8,0.0,66.0,58.3,10.0,55.0,19.7
Eddie Murray,1987,1.0,53.0,32.0,20.0,64.9,21.0,21.0,100.0,0.0,52.0,58.1,5.0,42.0,19.9
Eddie Murray,1988,0.0,48.0,21.0,20.0,97.2,23.0,22.0,93.3,1.0,59.0,56.7,1.0,55.0,20.1
Eddie Murray,1989,0.0,50.0,21.0,20.0,97.2,36.0,36.0,100.0,0.0,71.0,52.4,2.0,65.0,17.3
Eddie Murray,1990,0.0,47.0,19.0,13.0,77.8,34.0,34.0,100.0,0.0,57.0,51.3,3.0,48.0,17.1
Eddie Murray,1991,2.0,50.0,31.0,21.0,70.8,46.0,46.0,100.0,0.0,81.0,52.2,2.0,63.0,18.3
Eddie Murray,1992,0.0,52.0,18.0,10.0,60.0,26.0,26.0,100.0,0.0,52.0,54.3,0.0,46.0,23.2
Eddie Murray,1993,0.0,52.0,39.0,34.0,82.0,49.0,49.0,100.0,0.0,98.0,56.8,13.0,79.0,17.8
Eddie Murray,1994,0.0,42.0,25.0,21.0,86.4,33.0,33.0,100.0,0.0,30.0,49.0,0.0,27.0,23.1
Eddie Murray,1995,0.0,52.0,36.0,27.0,78.3,33.0,33.0,100.0,0.0,77.0,59.5,2.0,70.0,21.0
Eddie Murray,1997,0.0,49.0,21.0,15.0,64.2,28.0,27.0,98.1,1.0,23.0,48.0,1.0,20.0,20.1
Eddie Murray,1999,0.0,40.0,10.0,8.0,87.5,11.0,11.0,100.0,0.0,0.0,,0.0,0.0,
Eddie Murray,2000,0.0,47.0,12.0,8.0,63.3,8.0,7.0,90.0,0.0,1.0,12.0,0.0,0.0,
Eddy Pineiro,2018,0.0,48.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,4.0,63.8,2.0,1.0,29.0
Eddy Pineiro,2019,0.0,58.0,37.0,31.0,85.9,33.0,30.0,88.5,0.0,66.0,62.8,34.0,28.0,23.4
Eddy Pineiro,2021,0.0,51.0,12.0,12.0,100.0,11.0,10.0,93.3,1.0,7.0,65.0,5.0,1.0,35.0
Eddy Pineiro,2022,0.0,54.0,36.0,34.0,96.4,34.0,32.0,94.8,0.0,84.0,62.1,47.0,34.0,21.1
Eddy Pineiro,2023,0.0,56.0,30.0,26.0,87.5,21.0,18.0,87.2,0.0,56.0,63.1,36.0,17.0,25.2
Efren Herrera,1974,1.0,39.0,13.0,8.0,57.4,33.0,33.0,100.0,0.0,52.0,0.0,1.0,0.0,
Efren Herrera,1976,0.0,46.0,24.0,19.0,82.1,35.0,35.0,100.0,0.0,68.0,4.1,2.0,0.0,
Efren Herrera,1977,2.0,52.0,38.0,24.0,67.1,51.0,48.0,92.2,3.0,93.0,9.8,3.0,6.0,28.8
Efren Herrera,1978,0.0,48.0,21.0,13.0,63.3,44.0,40.0,92.7,3.0,68.0,0.0,3.0,0.0,
Efren Herrera,1979,2.0,49.0,23.0,19.0,87.5,46.0,43.0,92.9,1.0,79.0,0.0,3.0,0.0,
Efren Herrera,1980,0.0,50.0,31.0,20.0,59.9,33.0,33.0,100.0,0.0,68.0,0.0,3.0,0.0,
Efren Herrera,1981,0.0,54.0,17.0,12.0,66.7,25.0,23.0,93.9,0.0,49.0,55.0,1.0,46.0,17.6
Efren Herrera,1982,1.0,49.0,14.0,8.0,61.1,12.0,11.0,95.2,0.0,28.0,54.4,1.0,25.0,19.9
Elliott Fry,2020,0.0,23.0,1.0,1.0,100.0,2.0,1.0,50.0,0.0,4.0,64.8,2.0,2.0,27.0
Elliott Fry,2021,0.0,44.0,5.0,4.0,87.5,5.0,4.0,87.5,0.0,12.0,56.0,6.0,5.0,22.4
Eric Schubert,1985,0.0,47.0,18.0,11.0,51.2,29.0,28.0,97.2,0.0,50.0,60.3,6.0,40.0,22.5
Eric Schubert,1986,1.0,46.0,11.0,3.0,35.0,9.0,9.0,100.0,0.0,18.0,56.5,1.0,17.0,13.3
Eric Schubert,1987,0.0,23.0,2.0,1.0,50.0,1.0,1.0,100.0,0.0,3.0,54.3,1.0,2.0,11.0
Errol Mann,1968,0.0,0.0,3.0,0.0,0.0,4.0,4.0,100.0,0.0,6.0,0.0,0.0,0.0,
Errol Mann,1969,2.0,50.0,37.0,25.0,72.4,26.0,26.0,100.0,0.0,65.0,0.0,6.0,0.0,
Errol Mann,1970,2.0,51.0,29.0,20.0,67.9,41.0,41.0,100.0,0.0,75.0,3.0,6.0,0.0,
Errol Mann,1971,1.0,49.0,37.0,22.0,64.0,37.0,37.0,100.0,0.0,68.0,0.0,3.0,0.0,
Errol Mann,1972,1.0,51.0,29.0,20.0,67.4,39.0,38.0,97.6,1.0,72.0,0.0,6.0,0.0,
Errol Mann,1973,0.0,52.0,19.0,13.0,73.8,14.0,14.0,100.0,0.0,35.0,0.0,4.0,0.0,
Errol Mann,1974,2.0,42.0,32.0,23.0,71.2,26.0,23.0,89.7,1.0,61.0,0.0,3.0,0.0,
Errol Mann,1975,2.0,47.0,21.0,14.0,57.0,29.0,25.0,85.4,2.0,49.0,0.0,0.0,0.0,
Errol Mann,1976,9.0,49.0,78.0,36.0,42.2,141.0,129.0,91.1,0.0,36.0,0.0,3.0,0.0,
Errol Mann,1977,2.0,42.0,32.0,22.0,55.3,48.0,45.0,92.5,0.0,0.0,,0.0,0.0,
Errol Mann,1978,1.0,45.0,20.0,12.0,54.7,38.0,33.0,83.7,2.0,0.0,,0.0,0.0,
Evan McPherson,2021,0.0,58.0,52.0,47.0,90.9,55.0,53.0,95.8,0.0,121.0,63.8,72.0,48.0,20.6
Evan McPherson,2022,0.0,59.0,44.0,38.0,83.7,55.0,50.0,86.5,1.0,121.0,62.4,65.0,54.0,19.9
Evan McPherson,2023,0.0,58.0,39.0,34.0,90.7,43.0,43.0,100.0,0.0,96.0,62.8,68.0,22.0,17.7
Florian Kempf,1982,0.0,37.0,6.0,4.0,60.0,18.0,16.0,85.2,2.0,31.0,55.3,3.0,25.0,21.5
Florian Kempf,1983,1.0,51.0,21.0,17.0,86.1,34.0,33.0,96.7,0.0,67.0,56.3,5.0,60.0,21.2
Florian Kempf,1984,0.0,49.0,6.0,4.0,70.0,14.0,14.0,100.0,0.0,28.0,52.6,3.0,24.0,15.4
Florian Kempf,1987,1.0,48.0,5.0,4.0,80.0,1.0,1.0,100.0,0.0,6.0,58.2,1.0,5.0,19.8
Frank Corral,1978,3.0,48.0,47.0,31.0,61.4,37.0,35.0,96.4,0.0,85.0,6.8,12.0,0.0,
Frank Corral,1979,5.0,49.0,32.0,18.0,48.4,44.0,40.0,87.3,0.0,82.0,8.8,13.0,5.0,32.4
Frank Corral,1980,2.0,47.0,30.0,16.0,58.2,54.0,52.0,94.4,1.0,82.0,3.6,7.0,0.0,
Frank Corral,1981,2.0,44.0,26.0,17.0,68.1,36.0,36.0,100.0,0.0,70.0,60.4,10.0,60.0,23.5
Fred Cox,1963,3.0,46.0,24.0,12.0,60.4,39.0,39.0,100.0,0.0,0.0,,0.0,0.0,
Fred Cox,1964,1.0,47.0,33.0,21.0,60.7,42.0,40.0,94.6,0.0,0.0,,0.0,0.0,
Fred Cox,1965,1.0,53.0,35.0,23.0,67.1,44.0,44.0,100.0,0.0,11.0,0.0,1.0,0.0,
Fred Cox,1966,1.0,44.0,33.0,18.0,51.3,34.0,34.0,100.0,0.0,68.0,0.0,16.0,0.0,
Fred Cox,1967,2.0,44.0,33.0,17.0,59.0,26.0,26.0,100.0,0.0,57.0,0.0,9.0,0.0,
Fred Cox,1968,2.0,45.0,29.0,19.0,66.1,34.0,33.0,98.7,0.0,68.0,1.9,8.0,0.0,
Fred Cox,1969,3.0,48.0,40.0,28.0,72.6,50.0,50.0,100.0,0.0,95.0,10.0,13.0,2.0,18.0
Fred Cox,1970,0.0,47.0,48.0,30.0,57.9,37.0,37.0,100.0,0.0,81.0,2.4,9.0,0.0,
Fred Cox,1971,2.0,47.0,35.0,23.0,69.4,26.0,26.0,100.0,0.0,64.0,2.9,11.0,0.0,
Fred Cox,1972,1.0,45.0,33.0,21.0,59.6,34.0,34.0,100.0,0.0,69.0,0.0,7.0,0.0,
Fred Cox,1973,2.0,44.0,39.0,25.0,57.8,40.0,40.0,100.0,0.0,82.0,10.2,13.0,2.0,23.5
Fred Cox,1974,0.0,46.0,22.0,13.0,56.7,46.0,37.0,76.1,5.0,77.0,8.6,2.0,2.0,16.0
Fred Cox,1975,1.0,52.0,18.0,13.0,66.7,50.0,48.0,96.1,1.0,77.0,3.4,4.0,0.0,
Fred Cox,1976,3.0,49.0,32.0,20.0,67.8,46.0,42.0,92.9,1.0,82.0,8.4,0.0,2.0,23.5
Fred Cox,1977,1.0,42.0,19.0,10.0,50.9,31.0,27.0,89.9,1.0,57.0,5.5,1.0,0.0,
Fred Steinfort,1976,2.0,44.0,8.0,4.0,50.0,19.0,16.0,82.1,2.0,5.0,0.0,1.0,0.0,
Fred Steinfort,1977,0.0,40.0,11.0,6.0,63.9,13.0,13.0,100.0,0.0,26.0,0.0,2.0,0.0,
Fred Steinfort,1978,2.0,48.0,10.0,3.0,23.3,9.0,8.0,90.0,0.0,18.0,0.0,2.0,0.0,
Fred Steinfort,1979,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,4.0,32.0,1.0,0.0,
Fred Steinfort,1980,1.0,57.0,34.0,26.0,72.5,33.0,32.0,96.4,0.0,75.0,0.0,20.0,0.0,
Fred Steinfort,1981,4.0,49.0,30.0,17.0,60.6,37.0,36.0,96.7,1.0,71.0,60.8,22.0,47.0,21.8
Fred Steinfort,1983,4.0,35.0,42.0,14.0,29.6,36.0,34.0,93.8,2.0,72.0,60.4,6.0,64.0,23.3
Fred Venturelli,1948,0.0,13.0,2.0,1.0,50.0,4.0,4.0,100.0,0.0,0.0,,0.0,0.0,
Fuad Reveiz,1985,1.0,51.0,30.0,23.0,70.8,57.0,55.0,97.0,0.0,98.0,60.3,28.0,63.0,21.1
Fuad Reveiz,1986,1.0,52.0,22.0,14.0,66.7,55.0,52.0,92.2,1.0,83.0,60.3,28.0,53.0,18.6
Fuad Reveiz,1987,0.0,48.0,11.0,9.0,90.5,30.0,28.0,94.7,0.0,46.0,60.5,4.0,41.0,23.3
Fuad Reveiz,1988,0.0,45.0,12.0,8.0,78.6,32.0,31.0,98.0,0.0,48.0,59.2,10.0,34.0,21.1
Fuad Reveiz,1990,0.0,45.0,38.0,26.0,68.2,54.0,52.0,95.8,0.0,116.0,58.7,14.0,96.0,21.0
Fuad Reveiz,1991,0.0,50.0,24.0,17.0,68.6,35.0,34.0,97.4,1.0,69.0,59.0,21.0,43.0,20.0
Fuad Reveiz,1992,1.0,52.0,25.0,19.0,80.8,46.0,46.0,100.0,0.0,80.0,62.5,26.0,52.0,18.4
Fuad Reveiz,1993,0.0,52.0,36.0,27.0,72.9,29.0,28.0,96.9,0.0,72.0,57.5,9.0,60.0,24.3
Fuad Reveiz,1994,0.0,51.0,41.0,36.0,84.4,30.0,30.0,100.0,0.0,91.0,58.0,1.0,86.0,21.8
Fuad Reveiz,1995,0.0,51.0,36.0,26.0,73.2,44.0,44.0,100.0,0.0,85.0,61.8,8.0,74.0,21.4
Gabe Brkic,2022,0.0,0.0,1.0,0.0,0.0,3.0,3.0,100.0,0.0,4.0,58.2,0.0,4.0,17.2
Garo Yepremian,1966,2.0,44.0,22.0,13.0,54.2,11.0,11.0,100.0,0.0,24.0,0.0,0.0,0.0,
