PLAYER,SEASON,PUNTS,YDS,NETYDS,LNG,AVG,NETAVG,BLK,OOB,DN,IN20,TB,FC,RET,RETY,TD
Hunter Niswander,2021,5.0,234.0,159.0,57.0,45.9,31.8,0.0,0.0,0.0,0.0,1.0,1.0,3.0,55.0,0.0
Hunter Smith,1999,67.0,2807.0,2109.0,61.0,43.6,32.1,2.0,10.0,5.0,17.0,9.0,9.0,32.0,518.0,0.0
Hunter Smith,2000,69.0,3077.0,2490.0,65.0,44.6,35.9,0.0,2.0,5.0,20.0,10.0,21.0,31.0,387.0,0.0
Hunter Smith,2001,68.0,3023.0,2297.0,65.0,45.0,34.4,0.0,3.0,5.0,12.0,12.0,13.0,35.0,486.0,1.0
Hunter Smith,2002,72.0,2843.0,2501.0,69.0,39.8,34.2,1.0,9.0,7.0,26.0,9.0,17.0,29.0,162.0,0.0
Hunter Smith,2003,64.0,2672.0,2277.0,55.0,42.8,36.3,1.0,4.0,8.0,20.0,3.0,15.0,33.0,335.0,0.0
Hunter Smith,2004,62.0,2763.0,2281.0,62.0,44.0,36.2,0.0,1.0,10.0,26.0,3.0,16.0,32.0,422.0,1.0
Hunter Smith,2005,58.0,2573.0,2151.0,58.0,44.4,36.9,0.0,1.0,6.0,24.0,5.0,16.0,30.0,322.0,0.0
Hunter Smith,2006,62.0,2714.0,2167.0,61.0,44.2,35.0,1.0,3.0,7.0,18.0,7.0,12.0,32.0,407.0,1.0
Hunter Smith,2007,53.0,2230.0,1805.0,63.0,41.5,32.4,0.0,5.0,7.0,18.0,6.0,13.0,22.0,305.0,1.0
Hunter Smith,2008,68.0,3081.0,2614.0,64.0,45.8,38.7,0.0,4.0,11.0,26.0,4.0,11.0,38.0,387.0,0.0
Hunter Smith,2009,75.0,3131.0,2748.0,59.0,42.6,37.9,0.0,2.0,7.0,27.0,5.0,26.0,35.0,283.0,0.0
Hunter Smith,2010,57.0,2310.0,1919.0,56.0,40.2,33.0,0.0,12.0,6.0,17.0,1.0,13.0,25.0,371.0,1.0
J K Scott,2018,90.0,3990.0,3559.0,67.0,44.1,39.6,1.0,7.0,12.0,21.0,10.0,32.0,28.0,231.0,0.0
J K Scott,2019,107.0,4787.0,4288.0,66.0,44.7,40.1,0.0,16.0,12.0,39.0,6.0,33.0,40.0,379.0,0.0
J K Scott,2020,52.0,2314.0,1953.0,62.0,44.2,38.1,1.0,9.0,10.0,16.0,3.0,10.0,19.0,301.0,2.0
J K Scott,2021,12.0,520.0,479.0,56.0,46.0,39.6,0.0,2.0,0.0,1.0,0.0,6.0,4.0,41.0,0.0
J K Scott,2022,91.0,3975.0,3717.0,60.0,43.7,41.1,0.0,6.0,14.0,36.0,5.0,42.0,24.0,158.0,1.0
J K Scott,2023,88.0,4106.0,3761.0,83.0,46.9,42.9,0.0,4.0,10.0,34.0,4.0,34.0,36.0,265.0,0.0
Jack Fox,2019,9.0,397.0,347.0,54.0,44.0,39.3,0.0,0.0,2.0,3.0,0.0,3.0,4.0,50.0,0.0
Jack Fox,2020,59.0,2897.0,2641.0,67.0,48.5,43.8,0.0,4.0,11.0,26.0,7.0,15.0,21.0,116.0,0.0
Jack Fox,2021,76.0,3792.0,3272.0,70.0,49.8,44.0,0.0,4.0,11.0,23.0,7.0,12.0,42.0,380.0,0.0
Jack Fox,2022,60.0,2939.0,2504.0,66.0,49.7,42.0,0.0,3.0,7.0,16.0,4.0,12.0,34.0,355.0,0.0
Jack Fox,2023,85.0,3949.0,3595.0,74.0,46.3,42.7,0.0,4.0,11.0,40.0,7.0,33.0,30.0,214.0,0.0
Jack Weil,1986,34.0,1344.0,1115.0,55.0,39.2,32.2,0.0,5.0,4.0,5.0,3.0,2.0,20.0,169.0,0.0
Jack Weil,1987,14.0,482.0,424.0,51.0,35.2,31.4,0.0,1.0,4.0,5.0,1.0,0.0,8.0,38.0,0.0
Jacob Schum,2015,71.0,3070.0,2768.0,60.0,42.9,38.4,0.0,6.0,8.0,18.0,5.0,15.0,37.0,202.0,0.0
Jacob Schum,2016,83.0,3636.0,3313.0,66.0,44.5,40.7,0.0,12.0,9.0,29.0,6.0,26.0,30.0,203.0,0.0
Jake Bailey,2019,96.0,4342.0,3967.0,65.0,45.4,41.8,0.0,18.0,13.0,41.0,8.0,23.0,34.0,215.0,0.0
Jake Bailey,2020,55.0,2678.0,2507.0,71.0,49.1,46.3,0.0,5.0,15.0,31.0,5.0,18.0,12.0,71.0,0.0
Jake Bailey,2021,63.0,2875.0,2486.0,71.0,48.0,42.1,3.0,10.0,6.0,27.0,6.0,15.0,23.0,269.0,0.0
Jake Bailey,2022,53.0,2332.0,1969.0,65.0,44.3,36.7,0.0,6.0,5.0,19.0,6.0,14.0,22.0,243.0,0.0
Jake Bailey,2023,65.0,2939.0,2565.0,66.0,45.4,39.7,0.0,7.0,12.0,22.0,4.0,21.0,21.0,294.0,2.0
Jake Camarda,2022,102.0,4959.0,4138.0,74.0,49.1,41.7,0.0,10.0,7.0,26.0,12.0,24.0,49.0,581.0,0.0
Jake Camarda,2023,99.0,4871.0,4087.0,74.0,49.6,42.3,0.0,14.0,11.0,36.0,13.0,14.0,46.0,524.0,0.0
Jamie Gillan,2019,81.0,3706.0,3366.0,74.0,46.4,42.9,1.0,11.0,14.0,34.0,5.0,21.0,29.0,240.0,0.0
Jamie Gillan,2020,58.0,2537.0,2224.0,59.0,44.8,38.9,0.0,4.0,5.0,17.0,3.0,18.0,28.0,253.0,0.0
Jamie Gillan,2021,49.0,2159.0,1943.0,65.0,44.5,40.0,0.0,8.0,5.0,18.0,2.0,12.0,22.0,176.0,0.0
Jamie Gillan,2022,94.0,4350.0,3786.0,69.0,46.3,39.9,1.0,9.0,7.0,30.0,10.0,33.0,34.0,364.0,0.0
Jamie Gillan,2023,108.0,4985.0,4492.0,74.0,46.0,41.2,0.0,10.0,10.0,38.0,5.0,40.0,43.0,393.0,1.0
Jason Baker,2001,74.0,2996.0,2591.0,64.0,39.9,35.2,0.0,7.0,12.0,24.0,4.0,16.0,35.0,325.0,0.0
Jason Baker,2002,110.0,4266.0,3468.0,51.0,39.3,33.3,0.0,0.0,14.0,28.0,8.0,26.0,62.0,638.0,4.0
Jason Baker,2003,81.0,3156.0,2689.0,68.0,40.1,34.9,1.0,3.0,14.0,21.0,7.0,18.0,38.0,327.0,1.0
Jason Baker,2004,84.0,3243.0,2697.0,52.0,39.0,33.2,0.0,9.0,18.0,33.0,3.0,21.0,33.0,486.0,3.0
Jason Baker,2005,88.0,3718.0,3350.0,59.0,41.8,37.7,0.0,4.0,14.0,30.0,6.0,22.0,42.0,248.0,0.0
Jason Baker,2006,99.0,4483.0,3861.0,70.0,45.6,39.6,1.0,2.0,7.0,31.0,12.0,17.0,60.0,382.0,1.0
Jason Baker,2007,90.0,3978.0,3393.0,64.0,44.7,38.8,0.0,5.0,10.0,22.0,5.0,16.0,54.0,485.0,0.0
Jason Baker,2008,102.0,4387.0,3896.0,63.0,44.1,39.7,3.0,4.0,11.0,39.0,6.0,21.0,57.0,371.0,1.0
Jason Baker,2009,93.0,4074.0,3377.0,61.0,44.5,36.8,1.0,4.0,10.0,26.0,4.0,19.0,55.0,617.0,2.0
Jason Baker,2010,125.0,5632.0,4591.0,76.0,44.3,36.5,0.0,8.0,14.0,28.0,11.0,18.0,74.0,821.0,1.0
Jason Baker,2011,87.0,3785.0,3085.0,58.0,43.0,35.4,0.0,0.0,15.0,24.0,8.0,18.0,46.0,540.0,3.0
Jeff Feagles,1988,91.0,3482.0,3105.0,74.0,38.3,34.1,0.0,4.0,25.0,24.0,8.0,17.0,37.0,217.0,0.0
Jeff Feagles,1989,64.0,2392.0,2006.0,64.0,36.7,30.8,1.0,6.0,11.0,13.0,2.0,6.0,38.0,346.0,0.0
Jeff Feagles,1990,81.0,3300.0,2861.0,60.0,40.9,35.6,2.0,5.0,8.0,21.0,3.0,21.0,42.0,379.0,1.0
Jeff Feagles,1991,88.0,3640.0,2989.0,77.0,41.5,34.6,1.0,15.0,8.0,29.0,11.0,11.0,42.0,431.0,1.0
Jeff Feagles,1992,94.0,4001.0,3510.0,68.0,42.5,37.3,0.0,7.0,16.0,31.0,8.0,22.0,41.0,331.0,0.0
Jeff Feagles,1993,83.0,3323.0,2932.0,60.0,40.6,36.2,0.0,9.0,16.0,31.0,4.0,19.0,35.0,311.0,1.0
Jeff Feagles,1994,98.0,3997.0,3527.0,54.0,40.6,35.9,0.0,18.0,8.0,33.0,10.0,22.0,40.0,270.0,0.0
Jeff Feagles,1995,72.0,3150.0,2748.0,60.0,44.1,38.0,0.0,10.0,8.0,20.0,8.0,14.0,32.0,242.0,0.0
Jeff Feagles,1996,77.0,3328.0,2805.0,68.0,43.7,37.2,1.0,6.0,8.0,23.0,6.0,19.0,37.0,403.0,1.0
Jeff Feagles,1997,92.0,4028.0,3387.0,62.0,44.0,36.8,1.0,8.0,6.0,24.0,10.0,27.0,40.0,441.0,1.0
Jeff Feagles,1998,81.0,3568.0,2959.0,59.0,43.7,37.4,0.0,14.0,7.0,27.0,12.0,15.0,33.0,369.0,1.0
Jeff Feagles,1999,91.0,3760.0,3227.0,59.0,41.4,36.1,0.0,15.0,11.0,36.0,5.0,18.0,42.0,433.0,1.0
Jeff Feagles,2000,75.0,2960.0,2769.0,57.0,39.7,37.5,1.0,16.0,6.0,24.0,2.0,18.0,32.0,151.0,0.0
Jeff Feagles,2001,86.0,3730.0,3128.0,68.0,44.2,36.6,1.0,9.0,15.0,26.0,7.0,11.0,43.0,462.0,1.0
Jeff Feagles,2002,61.0,2542.0,2260.0,58.0,41.2,36.8,0.0,9.0,12.0,22.0,4.0,19.0,17.0,202.0,1.0
Jeff Feagles,2003,91.0,3641.0,3089.0,59.0,40.7,34.7,1.0,16.0,8.0,31.0,6.0,20.0,40.0,432.0,2.0
Jeff Feagles,2004,76.0,3069.0,2633.0,55.0,41.2,35.8,2.0,6.0,11.0,23.0,4.0,15.0,38.0,356.0,0.0
Jeff Feagles,2005,77.0,3225.0,2836.0,56.0,41.9,36.1,0.0,13.0,9.0,28.0,4.0,15.0,36.0,309.0,1.0
Jeff Feagles,2006,83.0,3357.0,3081.0,56.0,40.6,37.4,0.0,22.0,8.0,29.0,3.0,13.0,37.0,216.0,0.0
Jeff Feagles,2007,91.0,3632.0,3310.0,60.0,40.5,36.7,1.0,18.0,9.0,30.0,6.0,22.0,35.0,202.0,0.0
Jeff Feagles,2008,86.0,3750.0,3384.0,61.0,43.7,39.5,0.0,26.0,5.0,33.0,8.0,14.0,33.0,206.0,0.0
Jeff Feagles,2009,84.0,3406.0,3026.0,59.0,41.1,36.1,1.0,22.0,3.0,34.0,4.0,17.0,37.0,300.0,1.0
Jeff Gossett,1981,29.0,1141.0,953.0,55.0,40.1,32.6,0.0,2.0,2.0,4.0,3.0,2.0,20.0,128.0,0.0
Jeff Gossett,1982,33.0,1366.0,1019.0,56.0,41.4,31.9,0.0,5.0,0.0,6.0,5.0,3.0,20.0,247.0,1.0
Jeff Gossett,1983,70.0,2854.0,2385.0,60.0,40.9,34.1,0.0,9.0,13.0,17.0,8.0,10.0,30.0,309.0,0.0
Jeff Gossett,1985,87.0,3484.0,2997.0,64.0,40.4,34.5,0.0,17.0,7.0,18.0,8.0,15.0,40.0,327.0,0.0
Jeff Gossett,1986,97.0,3992.0,3451.0,61.0,41.7,36.2,0.0,10.0,10.0,27.0,12.0,15.0,50.0,301.0,0.0
Jeff Gossett,1987,102.0,4032.0,3162.0,57.0,40.4,32.2,2.0,20.0,8.0,10.0,12.0,6.0,54.0,630.0,0.0
Jeff Gossett,1988,91.0,3804.0,3247.0,58.0,42.1,35.8,0.0,2.0,15.0,27.0,8.0,19.0,47.0,397.0,0.0
Jeff Gossett,1989,67.0,2711.0,2270.0,60.0,40.5,34.4,0.0,0.0,10.0,12.0,7.0,9.0,41.0,301.0,1.0
Jeff Gossett,1990,67.0,2515.0,2232.0,57.0,38.6,34.3,2.0,19.0,9.0,21.0,5.0,6.0,26.0,183.0,0.0
Jeff Gossett,1991,68.0,2981.0,2600.0,61.0,42.6,37.0,0.0,13.0,4.0,26.0,2.0,8.0,41.0,341.0,0.0
Jeff Gossett,1992,77.0,3255.0,2810.0,56.0,42.4,37.2,0.0,19.0,5.0,17.0,3.0,10.0,40.0,385.0,0.0
Jeff Gossett,1993,81.0,3363.0,2837.0,61.0,42.0,36.2,0.0,19.0,5.0,22.0,9.0,7.0,41.0,346.0,0.0
Jeff Gossett,1994,77.0,3377.0,2711.0,65.0,45.0,34.7,0.0,14.0,5.0,19.0,15.0,5.0,38.0,366.0,1.0
Jeff Gossett,1995,76.0,3089.0,2635.0,60.0,40.5,33.8,1.0,10.0,11.0,22.0,8.0,8.0,38.0,294.0,0.0
Jeff Gossett,1996,57.0,2264.0,1972.0,64.0,39.3,34.6,0.0,0.0,6.0,19.0,5.0,18.0,28.0,192.0,0.0
Jeff Hayes,1982,67.0,2491.0,2200.0,58.0,37.3,33.2,1.0,3.0,14.0,13.0,7.0,5.0,37.0,151.0,0.0
Jeff Hayes,1983,88.0,3340.0,2874.0,56.0,37.4,30.8,1.0,5.0,17.0,34.0,2.0,17.0,46.0,426.0,1.0
Jeff Hayes,1984,78.0,3018.0,2714.0,59.0,39.7,34.9,1.0,6.0,8.0,14.0,5.0,18.0,40.0,204.0,0.0
Jeff Hayes,1985,16.0,665.0,578.0,55.0,41.6,36.0,0.0,1.0,2.0,4.0,2.0,2.0,9.0,47.0,0.0
Jeff Hayes,1986,58.0,1965.0,1723.0,52.0,35.6,31.3,2.0,12.0,8.0,11.0,3.0,14.0,19.0,182.0,0.0
Jeff Hayes,1987,8.0,274.0,241.0,51.0,38.6,33.4,1.0,0.0,1.0,1.0,0.0,1.0,5.0,33.0,0.0
Jeff Locke,2013,92.0,4057.0,3572.0,65.0,44.5,39.8,0.0,2.0,18.0,30.0,3.0,23.0,46.0,425.0,1.0
Jeff Locke,2014,92.0,4020.0,3555.0,62.0,44.9,39.5,1.0,2.0,10.0,25.0,10.0,23.0,46.0,265.0,0.0
Jeff Locke,2015,93.0,3848.0,3516.0,61.0,42.0,38.4,0.0,4.0,14.0,34.0,7.0,28.0,40.0,192.0,0.0
Jeff Locke,2016,100.0,4333.0,3846.0,72.0,43.2,38.6,0.0,4.0,17.0,43.0,5.0,32.0,42.0,387.0,1.0
Jeff Locke,2017,38.0,1700.0,1624.0,54.0,44.4,42.6,0.0,4.0,3.0,14.0,0.0,14.0,17.0,76.0,0.0
Jeff West,1975,71.0,2668.0,2200.0,58.0,37.6,30.7,1.0,9.0,8.0,2.0,6.0,9.0,37.0,348.0,0.0
Jeff West,1976,38.0,1548.0,1225.0,57.0,40.9,33.0,0.0,5.0,3.0,9.0,5.0,3.0,22.0,223.0,0.0
Jeff West,1977,73.0,2707.0,2269.0,59.0,37.4,31.3,1.0,17.0,6.0,10.0,3.0,6.0,40.0,378.0,0.0
Jeff West,1978,75.0,2720.0,2204.0,59.0,37.2,30.1,2.0,13.0,6.0,22.0,8.0,9.0,37.0,356.0,1.0
Jeff West,1979,77.0,2800.0,2391.0,62.0,36.7,30.9,0.0,2.0,12.0,23.0,9.0,19.0,35.0,229.0,0.0
Jeff West,1981,66.0,2578.0,2385.0,56.0,38.7,35.9,0.0,7.0,8.0,16.0,2.0,17.0,32.0,153.0,0.0
Jeff West,1982,48.0,1835.0,1706.0,52.0,38.7,36.0,0.0,1.0,2.0,8.0,3.0,23.0,19.0,69.0,0.0
Jeff West,1983,91.0,3555.0,3127.0,56.0,38.7,34.6,0.0,11.0,6.0,27.0,10.0,22.0,42.0,228.0,0.0
Jeff West,1984,110.0,4128.0,3688.0,60.0,37.1,33.5,0.0,10.0,8.0,30.0,10.0,44.0,38.0,240.0,1.0
Jeff West,1985,11.0,420.0,311.0,52.0,38.2,28.2,0.0,0.0,1.0,0.0,3.0,1.0,6.0,49.0,0.0
Jeremy Kapinos,2007,5.0,208.0,182.0,48.0,41.6,36.4,0.0,0.0,2.0,2.0,1.0,1.0,1.0,6.0,0.0
Jeremy Kapinos,2008,17.0,667.0,587.0,55.0,39.6,35.9,0.0,2.0,3.0,7.0,1.0,2.0,9.0,60.0,0.0
Jeremy Kapinos,2009,80.0,3524.0,2845.0,60.0,45.2,37.0,1.0,2.0,8.0,20.0,12.0,10.0,47.0,439.0,0.0
Jeremy Kapinos,2010,52.0,2278.0,1816.0,59.0,44.6,36.1,0.0,2.0,4.0,18.0,10.0,10.0,26.0,262.0,0.0
Jeremy Kapinos,2011,47.0,2162.0,1860.0,63.0,45.9,39.3,0.0,0.0,6.0,16.0,2.0,9.0,30.0,262.0,0.0
Jerrel Wilson,1963,62.0,2628.0,2292.0,72.0,43.5,38.5,1.0,0.0,29.0,0.0,0.0,0.0,31.0,336.0,1.0
Jerrel Wilson,1964,78.0,3326.0,2935.0,70.0,43.0,38.2,0.0,7.0,12.0,0.0,7.0,16.0,36.0,251.0,0.0
Jerrel Wilson,1965,70.0,3132.0,2526.0,64.0,45.3,37.6,1.0,3.0,25.0,0.0,10.0,0.0,30.0,406.0,2.0
Jerrel Wilson,1966,76.0,3286.0,2708.0,69.0,42.9,35.2,1.0,7.0,9.0,2.0,9.0,4.0,45.0,398.0,1.0
Jerrel Wilson,1967,42.0,1739.0,1409.0,59.0,42.1,34.2,1.0,0.0,8.0,0.0,3.0,6.0,23.0,270.0,0.0
Jerrel Wilson,1968,69.0,3123.0,2754.0,70.0,45.2,40.1,0.0,6.0,12.0,1.0,7.0,11.0,33.0,229.0,0.0
Jerrel Wilson,1969,86.0,3760.0,3111.0,62.0,43.8,36.4,0.0,9.0,15.0,4.0,6.0,7.0,49.0,529.0,0.0
Jerrel Wilson,1970,76.0,3415.0,2961.0,68.0,45.2,39.4,0.0,5.0,10.0,0.0,2.0,8.0,51.0,414.0,0.0
Jerrel Wilson,1971,67.0,2966.0,2522.0,68.0,44.6,37.9,1.0,6.0,4.0,0.0,7.0,7.0,41.0,304.0,0.0
Jerrel Wilson,1972,67.0,2960.0,2372.0,69.0,43.9,35.3,1.0,3.0,7.0,0.0,13.0,4.0,38.0,328.0,0.0
Jerrel Wilson,1973,81.0,3642.0,2936.0,68.0,45.7,37.2,1.0,8.0,7.0,0.0,13.0,3.0,48.0,446.0,0.0
Jerrel Wilson,1974,85.0,3462.0,2768.0,64.0,41.3,33.2,2.0,18.0,5.0,0.0,3.0,0.0,55.0,634.0,0.0
Jerrel Wilson,1975,55.0,2233.0,1694.0,64.0,40.9,30.4,1.0,16.0,3.0,0.0,5.0,2.0,27.0,439.0,0.0
Jerrel Wilson,1976,66.0,2729.0,2204.0,62.0,42.4,33.5,1.0,5.0,9.0,14.0,8.0,5.0,38.0,365.0,1.0
Jerrel Wilson,1977,89.0,3510.0,2707.0,59.0,39.8,30.5,1.0,6.0,13.0,11.0,5.0,14.0,50.0,703.0,0.0
Jerrel Wilson,1978,58.0,2094.0,1737.0,57.0,35.0,28.2,0.0,9.0,6.0,15.0,5.0,8.0,30.0,257.0,0.0
Jerry DePoyster,1968,71.0,2868.0,2609.0,60.0,40.5,36.3,0.0,1.0,13.0,0.0,6.0,19.0,32.0,139.0,0.0
Jerry DePoyster,1971,51.0,2013.0,1783.0,56.0,39.9,35.0,0.0,1.0,7.0,0.0,4.0,17.0,22.0,150.0,0.0
Jerry DePoyster,1972,65.0,2347.0,2013.0,57.0,37.2,32.7,3.0,6.0,6.0,1.0,4.0,12.0,31.0,254.0,0.0
Jim Arnold,1983,93.0,3710.0,3031.0,64.0,39.4,31.9,0.0,21.0,5.0,21.0,6.0,7.0,54.0,559.0,1.0
Jim Arnold,1984,98.0,4397.0,3676.0,63.0,44.8,37.8,0.0,8.0,11.0,22.0,13.0,6.0,60.0,461.0,0.0
Jim Arnold,1985,95.0,3827.0,3077.0,62.0,41.5,33.6,2.0,5.0,14.0,15.0,11.0,15.0,48.0,530.0,1.0
Jim Arnold,1986,37.0,1533.0,1186.0,60.0,41.7,31.7,1.0,1.0,9.0,7.0,4.0,4.0,18.0,267.0,1.0
Jim Arnold,1987,46.0,2007.0,1823.0,60.0,42.8,38.8,0.0,6.0,8.0,17.0,4.0,6.0,22.0,104.0,0.0
Jim Arnold,1988,97.0,4110.0,3487.0,69.0,42.2,35.5,0.0,5.0,9.0,22.0,7.0,19.0,57.0,483.0,1.0
Jim Arnold,1989,83.0,3538.0,2985.0,64.0,43.0,36.5,1.0,6.0,9.0,14.0,9.0,12.0,46.0,373.0,0.0
Jim Arnold,1990,63.0,2560.0,2227.0,59.0,38.2,32.7,0.0,10.0,9.0,10.0,5.0,10.0,29.0,233.0,0.0
Jim Arnold,1991,83.0,3464.0,2933.0,63.0,43.0,36.4,0.0,13.0,14.0,29.0,8.0,11.0,37.0,371.0,1.0
Jim Arnold,1992,66.0,2846.0,2290.0,71.0,44.2,35.2,1.0,10.0,10.0,12.0,10.0,5.0,30.0,356.0,0.0
Jim Arnold,1993,75.0,3352.0,2752.0,68.0,44.4,35.7,0.0,10.0,4.0,16.0,9.0,5.0,47.0,420.0,0.0
Jim Arnold,1994,46.0,1810.0,1541.0,53.0,38.6,34.0,0.0,5.0,6.0,14.0,4.0,5.0,26.0,189.0,0.0
Jim Asmus,1987,12.0,384.0,336.0,51.0,32.1,27.0,0.0,2.0,2.0,3.0,1.0,1.0,6.0,28.0,0.0
Jim Elliott,1967,74.0,2744.0,2387.0,55.0,38.5,33.5,2.0,4.0,10.0,0.0,4.0,13.0,39.0,277.0,1.0
Jim Fraser,1968,11.0,391.0,392.0,56.0,35.5,35.6,0.0,0.0,6.0,0.0,0.0,3.0,2.0,-1.0,0.0
Jim McCann,1971,50.0,1897.0,1737.0,54.0,39.6,36.7,1.0,1.0,7.0,0.0,6.0,16.0,18.0,40.0,0.0
Jim McCann,1972,72.0,2804.0,2592.0,63.0,39.1,36.4,1.0,4.0,5.0,3.0,7.0,33.0,21.0,72.0,0.0
Jim McCann,1973,15.0,294.0,285.0,50.0,24.5,23.8,3.0,1.0,2.0,0.0,0.0,4.0,2.0,9.0,0.0
Jim McCann,1975,15.0,493.0,429.0,52.0,36.4,31.4,1.0,1.0,2.0,0.0,0.0,1.0,9.0,64.0,0.0
Jimmy Colquitt,1985,12.0,481.0,411.0,55.0,39.8,33.4,0.0,1.0,5.0,3.0,2.0,1.0,3.0,30.0,0.0
Joe Prokop,1985,56.0,2210.0,1825.0,66.0,39.1,32.1,0.0,8.0,6.0,9.0,6.0,6.0,30.0,265.0,0.0
Joe Prokop,1987,17.0,654.0,597.0,50.0,38.3,34.8,0.0,3.0,5.0,1.0,1.0,2.0,6.0,37.0,0.0
Joe Prokop,1988,85.0,3310.0,2909.0,64.0,38.2,33.2,0.0,14.0,18.0,26.0,10.0,9.0,34.0,201.0,0.0
Joe Prokop,1989,87.0,3426.0,3089.0,76.0,39.6,35.8,0.0,7.0,20.0,29.0,4.0,22.0,34.0,257.0,1.0
Joe Prokop,1990,59.0,2363.0,2046.0,58.0,39.5,33.3,0.0,5.0,10.0,18.0,3.0,8.0,33.0,257.0,0.0
Joe Prokop,1991,40.0,1541.0,1383.0,58.0,38.3,34.7,0.0,6.0,7.0,8.0,1.0,5.0,21.0,138.0,0.0
Joe Prokop,1992,64.0,2368.0,1852.0,56.0,37.6,30.1,0.0,2.0,6.0,4.0,0.0,12.0,44.0,516.0,2.0
John Baker,2000,49.0,1951.0,1687.0,59.0,39.8,34.6,1.0,4.0,7.0,13.0,5.0,12.0,20.0,164.0,0.0
John Baker,2001,55.0,2313.0,1936.0,58.0,42.8,35.5,0.0,5.0,12.0,15.0,9.0,8.0,21.0,197.0,0.0
John Bruno,1987,17.0,619.0,517.0,56.0,38.4,31.6,1.0,1.0,0.0,5.0,4.0,1.0,10.0,22.0,0.0
John Goodson,1982,51.0,2046.0,1784.0,66.0,40.8,35.6,0.0,8.0,5.0,12.0,4.0,6.0,28.0,182.0,0.0
John James,1972,61.0,2609.0,2310.0,59.0,42.3,38.1,0.0,8.0,10.0,0.0,3.0,10.0,30.0,239.0,0.0
John James,1973,63.0,2682.0,2397.0,72.0,43.5,39.1,0.0,4.0,8.0,0.0,5.0,16.0,30.0,185.0,0.0
John James,1974,97.0,3891.0,3073.0,61.0,40.1,31.9,1.0,11.0,6.0,0.0,8.0,11.0,59.0,658.0,1.0
John James,1975,90.0,3696.0,3047.0,75.0,41.3,34.4,1.0,7.0,9.0,0.0,13.0,6.0,53.0,389.0,0.0
John James,1976,101.0,4253.0,3653.0,67.0,41.8,36.0,0.0,8.0,9.0,28.0,12.0,20.0,52.0,360.0,0.0
