PLAYER,SEASON,ATT,YDS,AVG,LNG,TD,REC,YDS.1,AVG.1,LNG.1,TD.1,FUM,LOST
Ace Gutowsky,1932,18.0,109.0,6.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ace Gutowsky,1933,103.0,385.0,3.7,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Ace Gutowsky,1934,146.0,517.0,3.6,0.0,5.0,0.0,0.0,,,0.0,0.0,0.0
Ace Gutowsky,1935,112.0,330.0,2.8,15.0,3.0,1.0,9.0,9.0,9.0,0.0,2.0,0.0
Ace Gutowsky,1936,191.0,827.0,4.3,0.0,6.0,1.0,30.0,30.0,30.0,0.0,0.0,0.0
Ace Gutowsky,1937,128.0,361.0,2.7,14.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Ace Gutowsky,1938,131.0,444.0,3.4,0.0,2.0,1.0,25.0,25.0,25.0,0.0,0.0,0.0
Ace Gutowsky,1939,58.0,202.0,3.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ace Parker,1945,18.0,-49.0,-3.3,7.0,0.0,0.0,0.0,,,0.0,2.0,0.0
Adam Prentice,2021,3.0,5.0,1.7,2.0,0.0,3.0,16.0,5.3,10.0,0.0,0.0,0.0
Adam Prentice,2022,5.0,9.0,1.6,3.0,0.0,3.0,9.0,3.0,4.0,0.0,1.0,0.0
Adam Prentice,2023,4.0,30.0,7.0,11.0,0.0,4.0,14.0,3.5,7.0,0.0,1.0,1.0
Adam Walker,1992,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Adam Walker,1993,5.0,17.0,2.9,11.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0
Adam Walker,1994,16.0,57.0,2.9,14.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Adam Walker,1995,14.0,44.0,2.9,16.0,1.0,12.0,75.0,5.3,15.0,0.0,3.0,2.0
Adam Walker,1996,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Adger Armstrong,1980,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Adger Armstrong,1981,31.0,146.0,4.2,18.0,0.0,29.0,278.0,12.1,48.0,1.0,2.0,2.0
Adger Armstrong,1982,8.0,15.0,1.2,5.0,0.0,12.0,75.0,6.4,14.0,0.0,0.0,0.0
Adger Armstrong,1983,7.0,30.0,4.2,7.0,0.0,15.0,173.0,9.6,41.0,2.0,0.0,0.0
Adger Armstrong,1984,10.0,34.0,3.0,9.0,2.0,22.0,180.0,8.3,18.0,3.0,1.0,0.0
Adger Armstrong,1985,2.0,6.0,3.0,8.0,0.0,2.0,4.0,2.0,3.0,1.0,0.0,0.0
Adolph Kissell,1942,2.0,-1.0,-0.5,11.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Adolph Kliebhan,1921,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Adolph Spiegel,1921,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Adolph Spiegel,1922,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Adrian Ford,1927,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Adrian Murrell,1993,34.0,157.0,3.6,37.0,1.0,5.0,12.0,2.0,8.0,0.0,4.0,1.0
Adrian Murrell,1994,33.0,160.0,4.8,19.0,0.0,7.0,76.0,10.6,20.0,0.0,1.0,0.0
Adrian Murrell,1995,192.0,795.0,4.2,30.0,1.0,71.0,465.0,6.8,43.0,2.0,2.0,1.0
Adrian Murrell,1996,301.0,1249.0,4.0,78.0,6.0,17.0,81.0,4.6,30.0,1.0,6.0,4.0
Adrian Murrell,1997,300.0,1086.0,3.5,43.0,7.0,27.0,106.0,4.1,23.0,0.0,4.0,2.0
Adrian Murrell,1998,301.0,1199.0,3.7,74.0,8.0,23.0,237.0,10.2,39.0,3.0,6.0,3.0
Adrian Murrell,1999,193.0,553.0,2.9,22.0,0.0,49.0,335.0,6.4,23.0,0.0,4.0,2.0
Adrian Murrell,2000,20.0,50.0,1.5,13.0,0.0,16.0,93.0,5.7,12.0,0.0,1.0,0.0
Adrian Murrell,2003,28.0,107.0,3.6,17.0,0.0,4.0,32.0,8.0,14.0,0.0,0.0,0.0
Adrian Peterson,2007,476.0,2682.0,5.3,73.0,24.0,38.0,536.0,16.1,60.0,2.0,8.0,6.0
Adrian Peterson,2008,806.0,3788.0,4.5,67.0,26.0,50.0,316.0,7.0,22.0,0.0,18.0,8.0
Adrian Peterson,2009,772.0,3458.0,4.7,75.0,44.0,94.0,954.0,11.1,63.0,0.0,18.0,12.0
Adrian Peterson,2010,300.0,1352.0,4.4,80.0,13.0,41.0,402.0,11.0,34.0,1.0,1.0,1.0
Adrian Peterson,2011,229.0,1070.0,4.4,54.0,12.0,20.0,150.0,5.4,22.0,1.0,1.0,0.0
Adrian Peterson,2012,370.0,2196.0,6.0,82.0,12.0,41.0,225.0,5.4,20.0,1.0,4.0,2.0
Adrian Peterson,2013,279.0,1266.0,4.3,78.0,10.0,29.0,171.0,5.5,22.0,1.0,5.0,3.0
Adrian Peterson,2014,21.0,75.0,3.6,17.0,0.0,2.0,18.0,9.0,9.0,0.0,0.0,0.0
Adrian Peterson,2015,350.0,1530.0,4.2,80.0,11.0,32.0,235.0,8.1,49.0,0.0,8.0,4.0
Adrian Peterson,2016,37.0,72.0,2.3,13.0,0.0,3.0,8.0,2.2,7.0,0.0,1.0,1.0
Adrian Peterson,2017,162.0,544.0,2.9,27.0,2.0,12.0,69.0,6.9,13.0,0.0,3.0,2.0
Adrian Peterson,2018,262.0,1098.0,3.8,90.0,7.0,20.0,208.0,9.9,52.0,1.0,3.0,2.0
Adrian Peterson,2019,215.0,929.0,4.3,32.0,5.0,17.0,142.0,8.7,22.0,0.0,3.0,2.0
Adrian Peterson,2020,156.0,604.0,3.9,38.0,7.0,12.0,101.0,9.7,23.0,0.0,0.0,0.0
Adrian Peterson,2021,38.0,98.0,2.6,16.0,2.0,4.0,8.0,2.0,5.0,0.0,1.0,0.0
Adrian Wright,1987,37.0,112.0,3.1,11.0,0.0,13.0,98.0,7.8,15.0,1.0,1.0,0.0
Ahmad Bradshaw,2007,71.0,398.0,5.6,88.0,2.0,6.0,39.0,6.5,11.0,0.0,2.0,1.0
Ahmad Bradshaw,2008,97.0,445.0,4.3,77.0,3.0,10.0,74.0,8.0,18.0,1.0,5.0,0.0
Ahmad Bradshaw,2009,183.0,898.0,5.0,38.0,8.0,25.0,223.0,10.4,55.0,0.0,3.0,2.0
Ahmad Bradshaw,2010,296.0,1310.0,4.3,48.0,9.0,52.0,394.0,7.9,51.0,0.0,7.0,6.0
Ahmad Bradshaw,2011,247.0,972.0,3.8,37.0,10.0,53.0,429.0,9.2,30.0,2.0,2.0,1.0
Ahmad Bradshaw,2012,228.0,1029.0,4.1,37.0,6.0,24.0,252.0,12.2,59.0,0.0,3.0,3.0
Ahmad Bradshaw,2013,41.0,186.0,4.3,27.0,2.0,7.0,42.0,6.2,14.0,0.0,0.0,0.0
Ahmad Bradshaw,2014,93.0,427.0,4.4,29.0,2.0,39.0,311.0,8.4,22.0,6.0,3.0,2.0
Ahmad Bradshaw,2015,31.0,85.0,2.8,23.0,0.0,10.0,64.0,7.1,10.0,3.0,0.0,0.0
Ahman Green,1998,35.0,209.0,4.5,64.0,1.0,3.0,2.0,0.7,3.0,0.0,1.0,1.0
Ahman Green,1999,26.0,120.0,7.4,21.0,0.0,0.0,0.0,,,0.0,2.0,1.0
Ahman Green,2000,263.0,1175.0,4.5,39.0,10.0,73.0,559.0,8.7,31.0,3.0,6.0,4.0
Ahman Green,2001,341.0,1567.0,4.5,83.0,10.0,72.0,661.0,9.9,42.0,2.0,6.0,5.0
Ahman Green,2002,297.0,1274.0,4.3,43.0,7.0,58.0,396.0,6.4,23.0,2.0,4.0,3.0
Ahman Green,2003,403.0,2105.0,5.2,98.0,17.0,58.0,427.0,6.6,27.0,5.0,7.0,5.0
Ahman Green,2004,279.0,1243.0,4.4,90.0,7.0,42.0,291.0,7.0,48.0,1.0,7.0,4.0
Ahman Green,2005,77.0,255.0,3.4,13.0,0.0,19.0,147.0,7.9,20.0,0.0,1.0,0.0
Ahman Green,2006,266.0,1059.0,4.0,70.0,5.0,46.0,373.0,8.2,20.0,1.0,4.0,2.0
Ahman Green,2007,70.0,260.0,3.4,18.0,2.0,14.0,123.0,14.5,53.0,0.0,0.0,0.0
Ahman Green,2008,74.0,294.0,4.2,14.0,3.0,12.0,37.0,4.1,8.0,0.0,0.0,0.0
Ahman Green,2009,44.0,165.0,3.3,26.0,1.0,3.0,18.0,6.0,12.0,0.0,0.0,0.0
Ahmard Hall,2006,7.0,21.0,2.7,11.0,0.0,15.0,138.0,9.3,28.0,0.0,1.0,1.0
Ahmard Hall,2007,4.0,22.0,6.4,11.0,0.0,10.0,76.0,8.2,16.0,0.0,0.0,0.0
Ahmard Hall,2008,8.0,21.0,2.5,6.0,0.0,15.0,154.0,10.0,54.0,2.0,2.0,1.0
Ahmard Hall,2009,1.0,5.0,5.0,5.0,0.0,12.0,79.0,6.4,15.0,0.0,2.0,2.0
Ahmard Hall,2010,2.0,1.0,0.5,1.0,0.0,20.0,160.0,7.6,28.0,0.0,0.0,0.0
Ahmard Hall,2011,6.0,24.0,3.4,12.0,0.0,13.0,81.0,7.4,17.0,0.0,1.0,1.0
Ainer Cleve,1921,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ainer Cleve,1922,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ainer Cleve,1923,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ainer Cleve,1924,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Akeem Hunt,2015,30.0,149.0,4.4,25.0,0.0,8.0,48.0,6.6,27.0,0.0,0.0,0.0
Akeem Hunt,2016,50.0,195.0,5.6,19.0,1.0,10.0,80.0,7.7,24.0,2.0,2.0,0.0
Akeem Hunt,2017,10.0,31.0,1.4,11.0,0.0,7.0,69.0,8.7,20.0,0.0,0.0,0.0
Akeem Judd,2017,11.0,55.0,3.7,40.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0
Al Bloodgood,1930,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Campana,1950,49.0,163.0,1.7,23.0,2.0,5.0,58.0,14.7,30.0,0.0,2.0,0.0
Al Campana,1951,2.0,3.0,1.5,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Campana,1952,9.0,14.0,0.1,6.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0
Al Campana,1953,2.0,-5.0,-2.5,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Al Cannava,1950,1.0,2.0,2.0,2.0,0.0,1.0,28.0,28.0,28.0,0.0,1.0,0.0
Al Carmichael,1953,49.0,199.0,3.2,41.0,1.0,12.0,131.0,14.0,52.0,0.0,3.0,0.0
Al Carmichael,1954,33.0,130.0,4.6,23.0,0.0,18.0,251.0,12.2,45.0,0.0,2.0,0.0
Al Carmichael,1955,6.0,45.0,5.2,20.0,0.0,16.0,222.0,14.6,32.0,1.0,0.0,0.0
Al Carmichael,1956,32.0,199.0,6.6,35.0,0.0,13.0,180.0,11.6,63.0,1.0,6.0,0.0
Al Carmichael,1957,37.0,118.0,3.0,10.0,1.0,13.0,184.0,16.3,39.0,0.0,3.0,0.0
Al Carmichael,1958,9.0,21.0,2.0,8.0,0.0,3.0,26.0,6.2,14.0,1.0,2.0,0.0
Al Carmichael,1960,41.0,211.0,7.1,14.0,2.0,32.0,616.0,20.9,59.0,5.0,3.0,0.0
Al Carmichael,1961,15.0,24.0,1.6,8.0,0.0,5.0,23.0,7.9,14.0,0.0,1.0,0.0
Al Cornsweet,1931,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Couppee,1946,3.0,22.0,9.8,17.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Donelli,1941,15.0,20.0,1.2,7.0,0.0,2.0,25.0,12.5,14.0,0.0,0.0,0.0
Al Donelli,1942,2.0,-4.0,-2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Drulis,1945,12.0,49.0,3.1,13.0,0.0,6.0,49.0,5.3,17.0,0.0,1.0,0.0
Al Drulis,1946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Drulis,1947,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Elliott,1922,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Elliott,1923,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Elliott,1924,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Frazier,1961,23.0,110.0,6.0,43.0,0.0,47.0,799.0,16.1,87.0,6.0,3.0,0.0
Al Frazier,1962,39.0,168.0,3.8,35.0,2.0,11.0,211.0,14.4,96.0,1.0,4.0,0.0
Al Frazier,1963,0.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,0.0
Al Greene,1922,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Grygo,1944,53.0,322.0,4.8,66.0,2.0,5.0,42.0,6.9,15.0,0.0,0.0,0.0
Al Grygo,1945,23.0,98.0,5.0,16.0,0.0,5.0,68.0,13.6,33.0,1.0,1.0,0.0
Al Hadden,1925,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Hadden,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Hadden,1927,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Hadden,1928,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Hadden,1929,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Hadden,1930,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Haywood,1975,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Hunter,1977,32.0,179.0,5.5,20.0,1.0,5.0,42.0,4.0,20.0,0.0,2.0,0.0
Al Hunter,1978,105.0,348.0,3.2,55.0,2.0,12.0,172.0,15.1,21.0,0.0,3.0,0.0
Al Hunter,1979,34.0,174.0,4.0,67.0,1.0,7.0,77.0,10.5,18.0,0.0,1.0,0.0
Al Hunter,1980,9.0,14.0,1.3,7.0,0.0,3.0,40.0,13.2,18.0,0.0,1.0,0.0
Al Lawler,1948,9.0,44.0,5.2,16.0,0.0,3.0,40.0,12.0,26.0,0.0,2.0,0.0
Al Leith,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Lindow,1945,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al McIntosh,1925,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al McIntosh,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Michaels,1923,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Michaels,1924,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Michaels,1925,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Nichelini,1935,94.0,234.0,2.5,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Al Nichelini,1936,55.0,189.0,3.9,21.0,0.0,9.0,133.0,14.6,29.0,0.0,0.0,0.0
Al Owen,1939,9.0,9.0,0.4,0.0,0.0,2.0,45.0,22.5,39.0,1.0,0.0,0.0
Al Owen,1940,2.0,10.0,5.0,5.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0
Al Owen,1942,8.0,27.0,3.0,6.0,0.0,1.0,20.0,20.0,20.0,0.0,0.0,0.0
Al Pollard,1951,52.0,242.0,3.6,28.0,0.0,6.0,70.0,5.7,18.0,0.0,4.0,0.0
Al Pollard,1952,55.0,186.0,2.8,23.0,1.0,8.0,59.0,7.4,14.0,0.0,3.0,0.0
Al Pollard,1953,23.0,44.0,2.0,11.0,0.0,7.0,33.0,3.4,24.0,0.0,3.0,0.0
Al Postus,1945,2.0,4.0,2.0,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Al Wolden,1987,2.0,8.0,4.0,7.0,0.0,1.0,26.0,26.0,26.0,0.0,0.0,0.0
Alabama Pitts,1935,0.0,0.0,,,0.0,2.0,21.0,10.5,15.0,0.0,0.0,0.0
Alan Ameche,1955,213.0,961.0,4.3,79.0,9.0,27.0,141.0,6.0,18.0,0.0,3.0,0.0
Alan Ameche,1956,178.0,858.0,4.6,43.0,8.0,26.0,189.0,6.4,22.0,0.0,3.0,0.0
Alan Ameche,1957,144.0,493.0,3.4,49.0,5.0,15.0,137.0,9.6,40.0,2.0,3.0,0.0
Alan Ameche,1958,185.0,856.0,4.4,28.0,10.0,16.0,98.0,7.3,18.0,1.0,1.0,0.0
Alan Ameche,1959,187.0,710.0,3.5,26.0,7.0,14.0,142.0,11.0,30.0,1.0,3.0,0.0
Alan Ameche,1960,80.0,263.0,3.1,16.0,3.0,7.0,56.0,9.4,19.0,0.0,0.0,0.0
Alan Cross,2016,0.0,0.0,,,0.0,9.0,65.0,7.2,12.0,1.0,0.0,0.0
Alan Miller,1960,101.0,416.0,3.9,10.0,2.0,29.0,284.0,10.8,48.0,2.0,6.0,0.0
Alan Miller,1961,85.0,255.0,2.7,15.0,3.0,36.0,315.0,7.5,55.0,4.0,0.0,0.0
Alan Miller,1962,65.0,182.0,3.0,11.0,1.0,20.0,259.0,13.0,71.0,0.0,3.0,0.0
Alan Miller,1963,62.0,270.0,4.8,35.0,3.0,34.0,404.0,10.8,46.0,2.0,0.0,0.0
Alan Miller,1965,73.0,272.0,3.8,26.0,1.0,21.0,208.0,11.5,39.0,3.0,2.0,0.0
Alan Reid,1987,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Alan Ricard,2001,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Alan Ricard,2002,14.0,58.0,3.4,19.0,2.0,10.0,60.0,6.2,17.0,0.0,0.0,0.0
Alan Ricard,2003,19.0,79.0,4.3,30.0,0.0,9.0,62.0,6.4,15.0,0.0,0.0,0.0
Alan Ricard,2004,10.0,36.0,3.4,14.0,0.0,11.0,39.0,3.3,8.0,0.0,0.0,0.0
Alan Ricard,2005,0.0,0.0,,,0.0,2.0,18.0,9.0,11.0,0.0,0.0,0.0
Albert Bentley,1985,54.0,288.0,5.5,26.0,2.0,11.0,85.0,8.0,16.0,0.0,1.0,0.0
Albert Bentley,1986,73.0,351.0,4.2,70.0,3.0,25.0,230.0,8.1,38.0,0.0,2.0,1.0
Albert Bentley,1987,146.0,640.0,4.1,17.0,8.0,38.0,494.0,15.4,72.0,2.0,3.0,1.0
Albert Bentley,1988,45.0,230.0,5.5,20.0,2.0,26.0,252.0,10.0,21.0,1.0,2.0,1.0
Albert Bentley,1989,75.0,299.0,4.0,22.0,1.0,52.0,525.0,10.2,61.0,3.0,3.0,1.0
Albert Bentley,1990,137.0,556.0,4.0,26.0,4.0,71.0,664.0,9.9,73.0,2.0,2.0,2.0
Albert Bentley,1991,0.0,0.0,,,0.0,7.0,42.0,6.0,11.0,0.0,0.0,0.0
Albert Bentley,1992,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Albert Young,2009,38.0,136.0,4.5,12.0,0.0,5.0,39.0,7.7,13.0,0.0,0.0,0.0
Albert Young,2010,39.0,87.0,2.2,9.0,1.0,8.0,33.0,4.0,13.0,0.0,0.0,0.0
Alec Ingold,2019,10.0,17.0,1.7,4.0,0.0,11.0,67.0,5.9,14.0,1.0,0.0,0.0
Alec Ingold,2020,3.0,4.0,1.3,3.0,0.0,12.0,110.0,8.9,23.0,1.0,0.0,0.0
Alec Ingold,2021,2.0,1.0,0.5,1.0,0.0,10.0,85.0,10.0,29.0,1.0,0.0,0.0
Alec Ingold,2022,6.0,8.0,1.3,2.0,1.0,15.0,105.0,6.1,17.0,1.0,0.0,0.0
Alec Ingold,2023,2.0,0.0,0.0,0.0,0.0,14.0,128.0,9.4,23.0,0.0,0.0,0.0
Alex Armah,2017,0.0,0.0,,,0.0,2.0,33.0,16.5,20.0,1.0,0.0,0.0
Alex Armah,2018,12.0,24.0,2.0,5.0,2.0,2.0,20.0,10.0,15.0,0.0,0.0,0.0
Alex Armah,2019,10.0,24.0,2.2,6.0,1.0,3.0,14.0,4.7,8.0,0.0,0.0,0.0
Alex Armah,2020,6.0,9.0,1.7,3.0,0.0,5.0,18.0,5.1,14.0,0.0,0.0,0.0
Alex Armah,2021,5.0,21.0,3.8,9.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Alex Armah,2022,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Alex Armah,2023,0.0,0.0,,,0.0,4.0,19.0,4.8,10.0,0.0,0.0,0.0
Alex Burl,1956,1.0,2.0,2.0,2.0,0.0,2.0,24.0,12.0,19.0,1.0,0.0,0.0
Alex Clement,1925,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Alex Collins,2016,60.0,229.0,3.3,26.0,2.0,17.0,124.0,7.0,14.0,0.0,2.0,1.0
Alex Collins,2017,234.0,1062.0,4.6,50.0,7.0,29.0,239.0,8.6,37.0,0.0,5.0,3.0
Alex Collins,2018,117.0,444.0,4.6,23.0,7.0,15.0,105.0,6.3,24.0,1.0,3.0,3.0
Alex Collins,2020,18.0,77.0,4.1,13.0,2.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0
Alex Collins,2021,127.0,469.0,4.8,25.0,3.0,19.0,160.0,7.7,28.0,0.0,1.0,1.0
Alex Gorgal,1923,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Alex Green,2011,19.0,34.0,2.0,9.0,1.0,2.0,31.0,15.5,25.0,0.0,0.0,0.0
Alex Green,2012,153.0,501.0,3.1,41.0,1.0,21.0,146.0,6.7,19.0,1.0,1.0,0.0
Alex Green,2013,32.0,107.0,4.0,31.0,0.0,4.0,22.0,5.5,14.0,0.0,0.0,0.0
Alex Hawkins,1959,12.0,44.0,2.4,11.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Alex Hawkins,1960,76.0,267.0,3.5,17.0,2.0,25.0,280.0,11.2,49.0,3.0,4.0,0.0
Alex Hawkins,1961,86.0,379.0,4.5,39.0,4.0,20.0,158.0,7.0,22.0,1.0,3.0,0.0
Alex Hawkins,1962,29.0,87.0,3.0,13.0,4.0,4.0,37.0,9.2,14.0,0.0,3.0,0.0
Alex Hawkins,1963,3.0,-2.0,-0.5,0.0,0.0,3.0,41.0,15.0,19.0,0.0,0.0,0.0
Alex Hawkins,1964,0.0,0.0,,,0.0,2.0,42.0,21.0,27.0,1.0,1.0,0.0
Alex Hawkins,1965,0.0,0.0,,,0.0,2.0,32.0,16.0,27.0,1.0,0.0,0.0
Alex Hawkins,1967,2.0,12.0,6.0,7.0,0.0,27.0,469.0,17.2,54.0,4.0,0.0,0.0
Alex Hawkins,1968,0.0,0.0,,,0.0,2.0,31.0,15.5,18.0,0.0,0.0,0.0
Alex Haynes,2007,3.0,3.0,1.2,3.0,0.0,3.0,14.0,4.7,6.0,0.0,0.0,0.0
Alex Haynes,2008,1.0,2.0,2.0,2.0,0.0,2.0,14.0,7.0,13.0,0.0,0.0,0.0
Alex Moore,1968,4.0,22.0,5.5,10.0,0.0,3.0,35.0,12.8,16.0,0.0,1.0,0.0
Alex Rado,1934,38.0,210.0,4.4,0.0,0.0,5.0,93.0,15.0,30.0,0.0,0.0,0.0
Alex Webster,1955,128.0,634.0,4.5,71.0,5.0,22.0,269.0,11.8,48.0,1.0,3.0,0.0
Alex Webster,1956,190.0,721.0,3.5,34.0,9.0,26.0,273.0,9.9,50.0,3.0,4.0,0.0
Alex Webster,1957,135.0,478.0,3.4,34.0,5.0,30.0,330.0,11.3,41.0,1.0,5.0,0.0
Alex Webster,1958,124.0,484.0,3.7,54.0,3.0,30.0,340.0,12.0,37.0,3.0,5.0,0.0
Alex Webster,1959,87.0,275.0,3.1,16.0,5.0,27.0,381.0,14.3,41.0,2.0,2.0,0.0
Alex Webster,1960,22.0,48.0,2.3,10.0,0.0,8.0,106.0,14.7,27.0,0.0,1.0,0.0
Alex Webster,1961,203.0,947.0,4.7,59.0,2.0,29.0,318.0,12.0,59.0,3.0,6.0,0.0
Alex Webster,1962,222.0,799.0,3.7,55.0,5.0,48.0,482.0,9.4,58.0,4.0,4.0,0.0
Alex Webster,1963,78.0,262.0,2.9,12.0,4.0,16.0,146.0,10.7,19.0,0.0,2.0,0.0
Alex Webster,1964,76.0,210.0,2.8,14.0,3.0,19.0,199.0,8.8,40.0,0.0,3.0,0.0
Alex Wizbicki,1950,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Alexander Mattison,2019,131.0,574.0,4.1,35.0,1.0,13.0,97.0,6.0,17.0,1.0,2.0,1.0
Alexander Mattison,2020,96.0,434.0,4.0,25.0,2.0,13.0,125.0,8.9,28.0,1.0,0.0,0.0
Alexander Mattison,2021,134.0,491.0,3.1,48.0,3.0,34.0,244.0,7.7,24.0,1.0,1.0,1.0
Alexander Mattison,2022,80.0,308.0,3.3,15.0,5.0,16.0,93.0,6.6,16.0,1.0,0.0,0.0
Alexander Mattison,2023,180.0,700.0,3.8,21.0,0.0,30.0,192.0,6.0,47.0,3.0,3.0,2.0
Alfonso Smith,2010,19.0,35.0,2.3,9.0,2.0,2.0,24.0,12.0,21.0,0.0,0.0,0.0
Alfonso Smith,2011,47.0,171.0,3.4,12.0,2.0,5.0,42.0,8.8,16.0,0.0,0.0,0.0
Alfonso Smith,2012,28.0,112.0,3.5,22.0,1.0,4.0,38.0,9.5,13.0,0.0,0.0,0.0
Alfonso Smith,2013,40.0,136.0,3.2,21.0,1.0,12.0,83.0,6.6,10.0,0.0,2.0,1.0
Alfonso Smith,2014,30.0,79.0,2.2,13.0,0.0,10.0,60.0,5.9,11.0,0.0,0.0,0.0
Alfred Anderson,1984,201.0,773.0,3.8,23.0,2.0,17.0,102.0,6.3,28.0,1.0,8.0,5.0
Alfred Anderson,1985,50.0,121.0,2.3,10.0,4.0,16.0,175.0,15.1,54.0,1.0,0.0,0.0
Alfred Anderson,1986,83.0,347.0,4.0,29.0,2.0,17.0,179.0,12.7,37.0,2.0,3.0,1.0
Alfred Anderson,1987,86.0,402.0,4.7,27.0,2.0,10.0,72.0,7.2,22.0,0.0,1.0,0.0
Alfred Anderson,1988,96.0,318.0,3.5,18.0,9.0,28.0,288.0,10.0,19.0,1.0,3.0,3.0
Alfred Anderson,1989,52.0,189.0,3.7,14.0,2.0,23.0,211.0,10.3,18.0,0.0,3.0,2.0
Alfred Anderson,1990,59.0,207.0,3.5,14.0,2.0,13.0,80.0,6.2,17.0,0.0,1.0,1.0
Alfred Anderson,1991,26.0,118.0,3.6,19.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
Alfred Blue,2014,193.0,604.0,2.8,46.0,3.0,20.0,149.0,7.7,22.0,1.0,0.0,0.0
Alfred Blue,2015,217.0,878.0,3.7,49.0,3.0,16.0,110.0,6.1,21.0,1.0,2.0,1.0
Alfred Blue,2016,109.0,443.0,4.1,25.0,1.0,12.0,40.0,2.9,12.0,0.0,2.0,1.0
Alfred Blue,2017,81.0,315.0,3.6,48.0,2.0,8.0,61.0,7.1,14.0,0.0,0.0,0.0
Alfred Blue,2018,176.0,601.0,3.8,36.0,4.0,23.0,170.0,6.9,28.0,0.0,1.0,0.0
