PLAYER,TOTAL,SOLO,AST,SCK,SFTY,PDEF,INT,YDS,AVG,LNG,TDS,FF,FR
Tahir Whitehead,769.0,501.0,218.0,7.0,0.0,30.0,6.0,46.0,9.0,26.0,0.0,3.0,7.0
Taiwan Jones,20.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Taje Allen,80.0,75.0,3.0,0.5,0.0,11.0,2.0,76.0,20.0,40.0,0.0,0.0,0.0
Takeo Spikes,1471.0,806.0,429.0,29.0,0.0,71.0,19.0,276.0,15.3,66.0,3.0,15.0,17.0
Takkarist McKinley,108.0,68.0,36.0,22.0,0.0,3.0,0.0,0.0,,,0.0,3.0,3.0
Talance Sawyer,96.0,44.0,32.0,11.0,0.0,7.0,1.0,2.0,2.0,2.0,0.0,1.0,5.0
Talanoa Hufanga,207.0,131.0,57.0,2.0,0.0,15.0,7.0,109.0,15.6,52.0,1.0,2.0,0.0
Tamba Hali,637.0,442.0,146.0,93.5,1.0,16.0,2.0,1.0,0.5,10.0,1.0,34.0,10.0
Tanard Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tanard Jackson,262.0,202.0,31.0,1.0,0.0,29.0,10.0,196.0,19.6,43.0,2.0,5.0,5.0
Tani Tupou,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tank Carder,101.0,64.0,25.0,1.0,1.0,2.0,0.0,0.0,,,0.0,0.0,2.0
Tank Carradine,67.0,37.0,23.0,4.5,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Tank Johnson,156.0,87.0,50.0,17.5,1.0,6.0,0.0,0.0,,,0.0,2.0,1.0
Tank Marshall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tank Reese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tank Tyler,137.0,85.0,25.0,0.0,0.0,1.0,0.0,0.0,,,0.0,2.0,1.0
Tank Williams,296.0,174.0,74.0,3.5,0.0,21.0,5.0,14.0,3.5,13.0,0.0,4.0,3.0
Tanner Ingle,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tanner McCalister,14.0,8.0,4.0,1.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Tanner Muse,56.0,25.0,17.0,1.5,0.0,3.0,0.0,0.0,,,0.0,0.0,1.0
Tanner Vallejo,160.0,87.0,41.0,3.5,0.0,4.0,1.0,14.0,14.0,14.0,0.0,3.0,0.0
Tanoh Kpassagnon,172.0,105.0,55.0,21.5,0.0,13.0,0.0,0.0,,,0.0,2.0,1.0
Tanzel Smart,68.0,35.0,32.0,2.0,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Tarek Saleh,17.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Tarell Basham,143.0,69.0,58.0,11.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0
Tarell Brown,367.0,302.0,38.0,0.0,0.0,69.0,14.0,191.0,14.1,62.0,1.0,1.0,2.0
Tariq Carpenter,25.0,19.0,2.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Tariq Castro Fields,20.0,13.0,5.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Tariq Woolen,124.0,88.0,31.0,0.0,0.0,28.0,8.0,47.0,5.9,40.0,1.0,0.0,4.0
Taron Johnson,508.0,318.0,126.0,8.0,0.0,45.0,5.0,158.0,31.6,101.0,2.0,8.0,2.0
Tarron Jackson,33.0,18.0,13.0,2.0,0.0,1.0,0.0,0.0,,,0.0,2.0,0.0
Tarvarius Moore,130.0,90.0,30.0,0.0,0.0,11.0,2.0,7.0,3.5,7.0,0.0,2.0,1.0
Tarvarus McFadden,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Tarzan White,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tashaun Gipson,771.0,534.0,210.0,3.5,0.0,73.0,36.0,801.0,22.6,79.0,3.0,3.0,3.0
Tashawn Bower,63.0,46.0,13.0,10.0,0.0,4.0,0.0,0.0,,,0.0,1.0,1.0
Tate Randle,167.0,109.0,29.0,0.0,1.0,24.0,8.0,164.0,22.3,54.0,0.0,1.0,3.0
Taurean Nixon,14.0,9.0,4.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Tautala Pesefea,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tavante Beckett,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tavares Gooden,133.0,86.0,18.0,4.0,0.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Tavaris Barnes,19.0,11.0,8.0,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Taven Bryan,147.0,71.0,64.0,11.5,0.0,3.0,0.0,0.0,,,0.0,2.0,0.0
Taveze Calhoun,13.0,9.0,4.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Tavierre Thomas,256.0,147.0,74.0,1.0,0.0,7.0,2.0,48.0,24.0,48.0,1.0,6.0,0.0
Tavius Robinson,28.0,13.0,14.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tavon Wilson,483.0,338.0,111.0,5.0,0.0,27.0,8.0,207.0,25.9,74.0,1.0,1.0,6.0
Tavon Young,139.0,120.0,17.0,4.0,0.0,18.0,4.0,22.0,5.5,16.0,0.0,0.0,3.0
Tawambi Settles,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tay Cody,73.0,56.0,8.0,0.0,0.0,4.0,2.0,3.0,1.5,3.0,0.0,0.0,0.0
Tay Glover Wright,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Tay Gowan,18.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,1.0
Tayler Hawkins,20.0,14.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Hart,48.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Taylor Mays,179.0,123.0,42.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Taylor Rapp,398.0,222.0,133.0,2.0,0.0,26.0,10.0,103.0,9.7,31.0,1.0,1.0,4.0
Taylor Stallworth,87.0,41.0,38.0,6.5,0.0,1.0,0.0,0.0,,,0.0,1.0,4.0
Teair Tart,85.0,43.0,32.0,2.5,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Tearrius George,7.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Ted Bachman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Bates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Ted Buffalo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Burgmeier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Ted Chapman,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Ted Cottrell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Cremer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Ted Daffer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Ted Davis,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,15.0,15.0,0.0,0.0,3.0
Ted Elliott,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Fulton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Greene,1.0,1.0,0.0,0.0,0.0,0.0,4.0,56.0,16.7,30.0,0.0,0.0,1.0
Ted Gregory,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Hendricks,220.0,160.0,29.0,11.0,4.0,28.0,26.0,332.0,13.6,44.0,1.0,2.0,20.0
Ted Hopkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted James,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Johnson,819.0,448.0,248.0,14.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0
Ted Koy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Livingston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Lone Wolf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Moser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Nelson,13.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Ted Nemzek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Provost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Richards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Rosnagle,19.0,17.0,1.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Ted Rzempoluch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Schmitt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Ted Schwarzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted St Germaine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Thompson,87.0,53.0,9.0,1.5,0.0,11.0,0.0,5.0,,5.0,0.0,0.0,6.0
Ted Topor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Vactor,4.0,1.0,0.0,0.0,0.0,2.0,2.0,62.0,31.0,34.0,1.0,1.0,1.0
Ted Vaught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Vincent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Washington,778.0,495.0,173.0,35.0,1.0,33.0,2.0,5.0,2.5,5.0,0.0,8.0,3.0
Ted Watts,134.0,112.0,8.0,1.0,0.0,37.0,5.0,25.0,5.0,13.0,0.0,2.0,2.0
Teddy Lehman,150.0,87.0,38.0,1.0,0.0,5.0,2.0,22.0,9.0,17.0,0.0,2.0,0.0
Teddy Williams,72.0,60.0,9.0,0.0,0.0,12.0,2.0,19.0,9.5,19.0,0.0,1.0,1.0
Tedric Thompson,131.0,86.0,36.0,0.0,0.0,6.0,4.0,15.0,3.8,18.0,0.0,1.0,2.0
Tedy Bruschi,1238.0,501.0,426.0,36.0,0.0,69.0,14.0,199.0,14.2,48.0,4.0,19.0,10.0
Teez Tabor,95.0,69.0,17.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tegray Scales,33.0,19.0,10.0,1.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Telvin Smith,665.0,489.0,157.0,9.5,0.0,32.0,9.0,130.0,14.4,33.0,3.0,6.0,7.0
Tenny Palepoi,69.0,40.0,22.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Terdell Sands,138.0,72.0,37.0,4.0,0.0,11.0,1.0,5.0,5.0,5.0,0.0,0.0,2.0
Terell Smith,54.0,38.0,12.0,0.0,0.0,6.0,0.0,0.0,,,0.0,1.0,1.0
Terence Garvin,163.0,91.0,37.0,2.5,0.0,5.0,1.0,37.0,37.0,37.0,1.0,2.0,2.0
Terence Mack,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terence Newman,960.0,776.0,142.0,2.0,0.0,200.0,46.0,451.0,9.9,70.0,4.0,9.0,7.0
Terez Hall,62.0,30.0,21.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Terna Nande,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terrance Knighton,264.0,140.0,92.0,17.0,0.0,12.0,2.0,-1.0,-0.5,2.0,0.0,3.0,2.0
Terrance Martin,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terrance Mitchell,408.0,315.0,70.0,2.0,0.0,77.0,13.0,89.0,7.4,40.0,0.0,17.0,6.0
Terrance Parks,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Terrance Plummer,14.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Terrance Shaw,495.0,402.0,56.0,0.0,0.0,98.0,11.0,140.0,12.7,36.0,0.0,1.0,1.0
Terrance Simmons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terrance Smith,68.0,48.0,15.0,1.0,0.0,2.0,1.0,7.0,7.0,7.0,0.0,0.0,1.0
Terreal Bierria,89.0,46.0,22.0,0.0,0.0,5.0,1.0,10.0,10.0,10.0,0.0,1.0,0.0
Terrel Bernard,175.0,81.0,70.0,6.5,0.0,7.0,3.0,2.0,0.7,2.0,0.0,0.0,5.0
Terrell Bonds,9.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terrell Buckley,572.0,480.0,77.0,2.0,0.0,181.0,54.0,799.0,14.4,91.0,6.0,11.0,10.0
Terrell Burgess,78.0,49.0,20.0,0.0,0.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Terrell Edmunds,506.0,305.0,152.0,8.5,0.0,33.0,7.0,93.0,14.6,35.0,0.0,3.0,2.0
Terrell Lewis,44.0,26.0,13.0,9.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
Terrell Manning,45.0,30.0,6.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,2.0
Terrell McClain,174.0,97.0,63.0,11.0,0.0,0.0,0.0,0.0,,,0.0,4.0,3.0
Terrell Roberts,29.0,26.0,3.0,1.0,0.0,2.0,1.0,6.0,6.0,6.0,0.0,1.0,0.0
Terrell Sinkfield,11.0,9.0,2.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Terrell Suggs,1005.0,554.0,303.0,155.5,1.0,70.0,9.0,147.0,16.3,44.0,2.0,44.0,16.0
Terrell Thomas,322.0,214.0,53.0,4.0,0.0,48.0,12.0,221.0,18.4,65.0,1.0,7.0,1.0
Terrell Williams,6.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Terrence Anthony,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terrence Brooks,198.0,147.0,35.0,3.0,0.0,18.0,6.0,39.0,6.5,13.0,0.0,2.0,1.0
Terrence Carroll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terrence Cody,122.0,54.0,55.0,0.0,0.0,3.0,0.0,0.0,,,0.0,1.0,0.0
Terrence Cooks,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terrence Fede,83.0,49.0,28.0,2.5,1.0,0.0,0.0,0.0,,,0.0,0.0,3.0
Terrence Frederick,34.0,28.0,3.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Terrence Holt,258.0,180.0,59.0,0.5,0.0,17.0,8.0,101.0,12.6,51.0,0.0,4.0,4.0
Terrence Johnson,56.0,37.0,13.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Terrence Kiel,285.0,173.0,58.0,2.0,0.0,21.0,4.0,46.0,11.5,31.0,0.0,3.0,3.0
Terrence McGee,542.0,383.0,80.0,3.0,0.0,100.0,19.0,290.0,15.3,78.0,2.0,3.0,4.0
Terrence Melton,55.0,32.0,9.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Terrence Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terrence Wheatley,51.0,41.0,5.0,0.0,0.0,4.0,1.0,35.0,35.0,35.0,0.0,0.0,0.0
Terrill Hanks,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Terry Beckner,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Terry Beeson,52.0,29.0,7.0,0.0,0.0,5.0,1.0,3.0,3.0,3.0,0.0,0.0,2.0
Terry Billups,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Terry Brown,9.0,6.0,1.0,0.0,0.0,2.0,7.0,156.0,22.3,63.0,1.0,0.0,5.0
Terry Cousin,544.0,393.0,95.0,6.5,0.0,67.0,13.0,58.0,4.9,16.0,0.0,5.0,5.0
Terry Crews,17.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry Day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry Dillon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry Dion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry Echols,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry Fair,215.0,162.0,42.0,1.0,0.0,37.0,7.0,78.0,9.4,41.0,2.0,0.0,2.0
Terry Hoage,480.0,399.0,61.0,7.0,0.0,62.0,24.0,292.0,11.7,52.0,1.0,5.0,11.0
Terry Irving,168.0,124.0,36.0,1.0,0.0,1.0,0.0,0.0,,,0.0,2.0,5.0
Terry Killens,130.0,96.0,7.0,1.0,0.0,4.0,0.0,0.0,,,0.0,3.0,0.0
Terry Kinard,482.0,374.0,48.0,3.0,0.0,91.0,32.0,664.0,20.4,70.0,2.0,5.0,7.0
Terry Kosens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry Lewis,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry Love,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry McDaniel,548.5,405.0,63.0,3.0,0.0,165.0,35.0,667.0,18.3,67.0,6.0,5.0,8.0
Terry Mendenhall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Terry Pierce,8.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Terry Price,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry Randolph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry Ray,224.0,159.0,57.0,1.0,0.0,15.0,4.0,66.0,16.5,43.0,0.0,3.0,3.0
Terry Rennaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry Schmidt,94.0,92.0,1.0,0.0,0.0,55.0,26.0,205.0,8.6,37.0,3.0,0.0,4.0
Terry Summers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry Tautolo,49.0,37.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
Terry Taylor,481.0,380.0,48.0,0.0,0.0,172.0,25.0,259.0,9.5,75.0,2.0,1.0,4.0
Terry Unrein,26.0,14.0,8.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry Wooden,689.0,440.0,166.0,10.0,0.0,39.0,7.0,117.0,16.7,69.0,1.0,7.0,10.0
Tershawn Wharton,101.0,37.0,56.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0
Tevaughn Campbell,86.0,59.0,20.0,0.0,0.0,12.0,2.0,13.0,6.5,7.0,1.0,3.0,1.0
Tevin McDonald,12.0,6.0,5.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Tevin Mitchel,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Tevon Mutcherson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tex Kelly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Thad Jefferson,13.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Thaddeus Gibson,18.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,,,0.0,2.0,0.0
Than Merrill,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Thane Gash,249.0,155.0,58.0,2.0,0.0,36.0,4.0,81.0,20.2,36.0,2.0,3.0,3.0
Tharold Simon,37.0,28.0,7.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Theo Jackson,56.0,31.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Theo Viltz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Therrian Fontenot,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Thom Darden,55.0,32.0,14.0,0.0,0.0,16.0,45.0,820.0,18.2,49.0,2.0,1.0,7.0
Thom Kaumeyer,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Thomas Benson,404.0,227.0,70.0,12.5,0.0,19.0,3.0,61.0,20.3,25.0,0.0,6.0,5.0
Thomas Booker,24.0,11.0,9.0,1.5,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Thomas Davis,1341.0,886.0,389.0,34.0,0.0,56.0,13.0,79.0,6.1,31.0,0.0,20.0,12.0
Thomas DeCoud,486.0,348.0,109.0,3.0,0.0,36.0,17.0,201.0,12.8,49.0,0.0,5.0,5.0
Thomas Everett,538.0,397.0,81.0,2.0,0.0,86.0,25.0,317.0,13.1,32.0,0.0,3.0,10.0
Thomas Homco,89.0,77.0,9.0,0.0,0.0,1.0,1.0,6.0,6.0,6.0,0.0,1.0,0.0
Thomas Howard,528.0,356.0,108.0,9.0,0.0,30.0,7.0,169.0,24.1,66.0,2.0,6.0,1.0
Thomas Incoom,6.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Thomas Johnson,43.0,26.0,10.0,2.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Thomas Keiser,71.0,53.0,13.0,19.0,0.0,7.0,2.0,15.0,7.5,9.0,0.0,2.0,1.0
Thomas McLemore,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Thomas Randolph,213.0,193.0,20.0,0.0,0.0,45.0,6.0,16.0,2.7,15.0,0.0,1.0,3.0
Thomas Rush,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Thomas Seabron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Thomas Strauthers,65.0,46.0,9.0,17.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Thomas Williams,58.0,43.0,5.0,1.0,0.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Thurman McGraw,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,4.0,0.0,0.0,10.0
Thurston Armbrister,72.0,49.0,16.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Tiawan Mullen,12.0,9.0,3.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Tigie Sankoh,9.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Tillie Voss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Anderson,90.0,25.0,32.0,1.0,0.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Tim Atchison,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Tim Baylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Tim Beamer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Bowens,425.0,281.0,121.0,23.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0
Tim Bryant,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Buchanan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Bulman,76.0,44.0,24.0,5.0,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Tim Casey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Cofield,190.0,110.0,35.0,10.5,0.0,13.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0
Tim Collier,81.0,74.0,5.0,0.0,0.0,30.0,15.0,298.0,20.8,100.0,2.0,0.0,1.0
Tim Colston,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Crawford,10.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Crowder,119.0,83.0,22.0,14.5,0.0,8.0,0.0,0.0,,,0.0,2.0,4.0
Tim Denton,38.0,34.0,0.0,0.0,0.0,6.0,0.0,0.0,,,0.0,0.0,0.0
Tim Dobbins,343.0,211.0,68.0,7.5,0.0,14.0,3.0,24.0,8.0,13.0,0.0,6.0,6.0
Tim Edwards,19.0,13.0,6.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Fox,226.0,181.0,20.0,1.0,1.0,38.0,28.0,394.0,14.8,36.0,0.0,2.0,7.0
Tim Goad,480.0,322.0,118.0,14.5,0.0,4.0,0.0,0.0,,,0.0,2.0,6.0
Tim Golden,37.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Tim Gordon,263.0,137.0,49.0,1.0,0.0,32.0,8.0,98.0,12.1,34.0,0.0,1.0,3.0
Tim Gray,1.0,1.0,0.0,0.0,0.0,0.0,13.0,173.0,12.7,61.0,0.0,0.0,7.0
Tim Green,286.0,190.0,39.0,26.0,1.0,5.0,0.0,0.0,,,0.0,7.0,7.0
Tim Harris,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Hauck,430.0,314.0,71.0,0.0,0.0,16.0,1.0,2.0,2.0,2.0,0.0,6.0,5.0
Tim Inglis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
