PLAYER,SEASON,SUBSEASON,WK,DATE,OPP,RESULT,G,GS
Trent Sieg,2022,Preseason,1,2022-08-14,Vikings,W 26 - 20,1,0
Trent Sieg,2022,Preseason,0,2022-08-05,Jaguars,W 27 - 11,1,0
Trent Sieg,2022,Regular Season,18,2023-01-07,Chiefs,L 13 - 31,1,0
Trent Sieg,2022,Regular Season,17,2023-01-01,49ers,L 34 - 37,1,0
Trent Sieg,2022,Regular Season,16,2022-12-25,@Steelers,L 10 - 13,1,0
Trent Sieg,2022,Regular Season,15,2022-12-18,Patriots,W 30 - 24,1,0
Trent Sieg,2022,Regular Season,14,2022-12-09,@Rams,L 16 - 17,1,0
Trent Sieg,2022,Regular Season,13,2022-12-04,Chargers,W 27 - 20,1,0
Trent Sieg,2022,Regular Season,12,2022-11-27,@Seahawks,W 40 - 34,1,0
Trent Sieg,2022,Regular Season,11,2022-11-20,@Broncos,W 22 - 16,1,0
Trent Sieg,2022,Regular Season,10,2022-11-13,Colts,L 20 - 25,1,0
Trent Sieg,2022,Regular Season,9,2022-11-06,@Jaguars,L 20 - 27,1,0
Trent Sieg,2022,Regular Season,8,2022-10-30,@Saints,L 0 - 24,1,0
Trent Sieg,2022,Regular Season,7,2022-10-23,Texans,W 38 - 20,1,0
Trent Sieg,2022,Regular Season,5,2022-10-11,@Chiefs,L 29 - 30,1,0
Trent Sieg,2022,Regular Season,4,2022-10-02,Broncos,W 32 - 23,1,0
Trent Sieg,2022,Regular Season,3,2022-09-25,@Titans,L 22 - 24,1,0
Trent Sieg,2022,Regular Season,2,2022-09-18,Cardinals,L 23 - 29,1,0
Trent Sieg,2022,Regular Season,1,2022-09-11,@Chargers,L 19 - 24,1,0
Nick Moore,2022,Preseason,3,2022-08-27,Commanders,W 17 - 15,1,0
Nick Moore,2022,Preseason,2,2022-08-22,@Cardinals,W 24 - 17,1,0
Nick Moore,2022,Preseason,1,2022-08-11,Titans,W 23 - 10,1,0
Nick Moore,2022,Regular Season,18,2023-01-08,@Bengals,L 16 - 27,1,0
Nick Moore,2022,Regular Season,17,2023-01-02,Steelers,L 13 - 16,1,0
Nick Moore,2022,Regular Season,16,2022-12-24,Falcons,W 17 - 9,1,0
Nick Moore,2022,Regular Season,15,2022-12-17,@Browns,L 3 - 13,1,0
Nick Moore,2022,Regular Season,14,2022-12-11,@Steelers,W 16 - 14,1,0
Nick Moore,2022,Regular Season,13,2022-12-04,Broncos,W 10 - 9,1,0
Nick Moore,2022,Regular Season,12,2022-11-27,@Jaguars,L 27 - 28,1,0
Nick Moore,2022,Regular Season,11,2022-11-20,Panthers,W 13 - 3,1,0
Nick Moore,2022,Regular Season,9,2022-11-08,@Saints,W 27 - 13,1,0
Nick Moore,2022,Regular Season,8,2022-10-28,@Buccaneers,W 27 - 22,1,0
Nick Moore,2022,Regular Season,7,2022-10-23,Browns,W 23 - 20,1,0
Nick Moore,2022,Regular Season,6,2022-10-16,@Giants,L 20 - 24,1,0
Nick Moore,2022,Regular Season,5,2022-10-10,Bengals,W 19 - 17,1,0
Nick Moore,2022,Regular Season,4,2022-10-02,Bills,L 20 - 23,1,0
Nick Moore,2022,Regular Season,3,2022-09-25,@Patriots,W 37 - 26,1,0
Nick Moore,2022,Regular Season,2,2022-09-18,Dolphins,L 38 - 42,1,0
Nick Moore,2022,Regular Season,1,2022-09-11,@Jets,W 24 - 9,1,0
Nick Moore,2022,Post Season,1,2023-01-16,@Bengals,L 17 - 24,1,0
Jacob Bobenmoyer,2022,Preseason,3,2022-08-28,Vikings,W 23 - 13,1,0
Jacob Bobenmoyer,2022,Preseason,2,2022-08-20,@Bills,L 15 - 42,1,0
Jacob Bobenmoyer,2022,Preseason,1,2022-08-14,Cowboys,W 17 - 7,1,0
Jacob Bobenmoyer,2022,Regular Season,18,2023-01-08,Chargers,W 31 - 28,1,0
Jacob Bobenmoyer,2022,Regular Season,17,2023-01-01,@Chiefs,L 24 - 27,1,0
Jacob Bobenmoyer,2022,Regular Season,16,2022-12-25,@Rams,L 14 - 51,1,0
Jacob Bobenmoyer,2022,Regular Season,15,2022-12-18,Cardinals,W 24 - 15,1,0
Jacob Bobenmoyer,2022,Regular Season,14,2022-12-11,Chiefs,L 28 - 34,1,0
Jacob Bobenmoyer,2022,Regular Season,13,2022-12-04,@Ravens,L 9 - 10,1,0
Jacob Bobenmoyer,2022,Regular Season,12,2022-11-27,@Panthers,L 10 - 23,1,0
Jacob Bobenmoyer,2022,Regular Season,11,2022-11-20,Raiders,L 16 - 22,1,0
Jacob Bobenmoyer,2022,Regular Season,5,2022-10-07,Colts,L 9 - 12,1,0
Jacob Bobenmoyer,2022,Regular Season,4,2022-10-02,@Raiders,L 23 - 32,1,0
Jacob Bobenmoyer,2022,Regular Season,3,2022-09-26,49ers,W 11 - 10,1,0
Jacob Bobenmoyer,2022,Regular Season,2,2022-09-18,Texans,W 16 - 9,1,0
Jacob Bobenmoyer,2022,Regular Season,1,2022-09-13,@Seahawks,L 16 - 17,1,0
Ross Matiscik,2022,Preseason,3,2022-08-27,@Falcons,L 12 - 28,1,0
Ross Matiscik,2022,Preseason,2,2022-08-20,Steelers,L 15 - 16,1,0
Ross Matiscik,2022,Preseason,1,2022-08-12,Browns,L 13 - 24,1,0
Ross Matiscik,2022,Preseason,0,2022-08-05,@Raiders,L 11 - 27,1,0
Ross Matiscik,2022,Regular Season,18,2023-01-08,Titans,W 20 - 16,1,0
Ross Matiscik,2022,Regular Season,17,2023-01-01,@Texans,W 31 - 3,1,0
Ross Matiscik,2022,Regular Season,16,2022-12-23,@Jets,W 19 - 3,1,0
Ross Matiscik,2022,Regular Season,15,2022-12-18,Cowboys,W 40 - 34,1,0
Ross Matiscik,2022,Regular Season,14,2022-12-11,@Titans,W 36 - 22,1,0
Ross Matiscik,2022,Regular Season,13,2022-12-04,@Lions,L 14 - 40,1,0
Ross Matiscik,2022,Regular Season,12,2022-11-27,Ravens,W 28 - 27,1,0
Ross Matiscik,2022,Regular Season,10,2022-11-13,@Chiefs,L 17 - 27,1,0
Ross Matiscik,2022,Regular Season,9,2022-11-06,Raiders,W 27 - 20,1,0
Ross Matiscik,2022,Regular Season,8,2022-10-30,Broncos,L 17 - 21,1,0
Ross Matiscik,2022,Regular Season,7,2022-10-23,Giants,L 17 - 23,1,0
Ross Matiscik,2022,Regular Season,6,2022-10-16,@Colts,L 27 - 34,1,0
Ross Matiscik,2022,Regular Season,5,2022-10-09,Texans,L 6 - 13,1,0
Ross Matiscik,2022,Regular Season,4,2022-10-02,@Eagles,L 21 - 29,1,0
Ross Matiscik,2022,Regular Season,3,2022-09-25,@Chargers,W 38 - 10,1,0
Ross Matiscik,2022,Regular Season,2,2022-09-18,Colts,W 24 - 0,1,0
Ross Matiscik,2022,Regular Season,1,2022-09-11,@Commanders,L 22 - 28,1,0
Ross Matiscik,2022,Post Season,2,2023-01-21,@Chiefs,L 20 - 27,1,0
Ross Matiscik,2022,Post Season,1,2023-01-15,Chargers,W 31 - 30,1,0
Liam McCullough,2022,Preseason,3,2022-08-27,Jaguars,W 28 - 12,1,0
Liam McCullough,2022,Preseason,2,2022-08-23,@Jets,L 16 - 24,1,0
Liam McCullough,2022,Preseason,1,2022-08-12,@Lions,W 27 - 23,1,0
Liam McCullough,2022,Regular Season,18,2023-01-08,Buccaneers,W 30 - 17,1,0
Liam McCullough,2022,Regular Season,17,2023-01-01,Cardinals,W 20 - 19,1,0
Liam McCullough,2022,Regular Season,16,2022-12-24,@Ravens,L 9 - 17,1,0
Liam McCullough,2022,Regular Season,15,2022-12-18,@Saints,L 18 - 21,1,0
Liam McCullough,2022,Regular Season,13,2022-12-04,Steelers,L 16 - 19,1,0
Liam McCullough,2022,Regular Season,12,2022-11-27,@Commanders,L 13 - 19,1,0
Liam McCullough,2022,Regular Season,11,2022-11-20,Bears,W 27 - 24,1,0
Liam McCullough,2022,Regular Season,10,2022-11-11,@Panthers,L 15 - 25,1,0
Liam McCullough,2022,Regular Season,9,2022-11-06,Chargers,L 17 - 20,1,0
Liam McCullough,2022,Regular Season,8,2022-10-30,Panthers,W 37 - 34,1,0
Liam McCullough,2022,Regular Season,7,2022-10-23,@Bengals,L 17 - 35,1,0
Liam McCullough,2022,Regular Season,6,2022-10-16,49ers,W 28 - 14,1,0
Liam McCullough,2022,Regular Season,5,2022-10-09,@Buccaneers,L 15 - 21,1,0
Liam McCullough,2022,Regular Season,4,2022-10-02,Browns,W 23 - 20,1,0
Liam McCullough,2022,Regular Season,3,2022-09-25,@Seahawks,W 27 - 23,1,0
Liam McCullough,2022,Regular Season,2,2022-09-18,@Rams,L 27 - 31,1,0
Liam McCullough,2022,Regular Season,1,2022-09-11,Saints,L 26 - 27,1,0
Blake Ferguson,2022,Preseason,3,2022-08-27,Eagles,W 48 - 10,1,0
Blake Ferguson,2022,Preseason,2,2022-08-20,Raiders,L 13 - 15,1,0
Blake Ferguson,2022,Preseason,1,2022-08-13,@Buccaneers,W 26 - 24,1,0
Blake Ferguson,2022,Regular Season,18,2023-01-08,Jets,W 11 - 6,1,0
Blake Ferguson,2022,Regular Season,17,2023-01-01,@Patriots,L 21 - 23,1,0
Blake Ferguson,2022,Regular Season,16,2022-12-25,Packers,L 20 - 26,1,0
Blake Ferguson,2022,Regular Season,15,2022-12-18,@Bills,L 29 - 32,1,0
Blake Ferguson,2022,Regular Season,14,2022-12-12,@Chargers,L 17 - 23,1,0
Blake Ferguson,2022,Regular Season,13,2022-12-04,@49ers,L 17 - 33,1,0
Blake Ferguson,2022,Regular Season,12,2022-11-27,Texans,W 30 - 15,1,0
Blake Ferguson,2022,Regular Season,10,2022-11-13,Browns,W 39 - 17,1,0
Blake Ferguson,2022,Regular Season,9,2022-11-06,@Bears,W 35 - 32,1,0
Blake Ferguson,2022,Regular Season,8,2022-10-30,@Lions,W 31 - 27,1,0
Blake Ferguson,2022,Regular Season,7,2022-10-24,Steelers,W 16 - 10,1,0
Blake Ferguson,2022,Regular Season,6,2022-10-16,Vikings,L 16 - 24,1,0
Blake Ferguson,2022,Regular Season,5,2022-10-09,@Jets,L 17 - 40,1,0
Blake Ferguson,2022,Regular Season,4,2022-09-30,@Bengals,L 15 - 27,1,0
Blake Ferguson,2022,Regular Season,3,2022-09-25,Bills,W 21 - 19,1,0
Blake Ferguson,2022,Regular Season,2,2022-09-18,@Ravens,W 42 - 38,1,0
Blake Ferguson,2022,Regular Season,1,2022-09-11,Patriots,W 20 - 7,1,0
Blake Ferguson,2022,Post Season,1,2023-01-15,@Bills,L 31 - 34,1,0
Camaron Cheeseman,2022,Preseason,3,2022-08-27,@Ravens,L 15 - 17,1,0
Camaron Cheeseman,2022,Preseason,2,2022-08-20,@Chiefs,L 14 - 24,1,0
Camaron Cheeseman,2022,Preseason,1,2022-08-13,Panthers,L 21 - 23,1,0
Camaron Cheeseman,2022,Regular Season,18,2023-01-08,Cowboys,W 26 - 6,1,0
Camaron Cheeseman,2022,Regular Season,17,2023-01-01,Browns,L 10 - 24,1,0
Camaron Cheeseman,2022,Regular Season,16,2022-12-24,@49ers,L 20 - 37,1,0
Camaron Cheeseman,2022,Regular Season,15,2022-12-19,Giants,L 12 - 20,1,0
Camaron Cheeseman,2022,Regular Season,13,2022-12-04,@Giants,T 20 - 20,1,0
Camaron Cheeseman,2022,Regular Season,12,2022-11-27,Falcons,W 19 - 13,1,0
Camaron Cheeseman,2022,Regular Season,11,2022-11-20,@Texans,W 23 - 10,1,0
Camaron Cheeseman,2022,Regular Season,10,2022-11-15,@Eagles,W 32 - 21,1,0
Camaron Cheeseman,2022,Regular Season,9,2022-11-06,Vikings,L 17 - 20,1,0
Camaron Cheeseman,2022,Regular Season,8,2022-10-30,@Colts,W 17 - 16,1,0
Camaron Cheeseman,2022,Regular Season,7,2022-10-23,Packers,W 23 - 21,1,0
Camaron Cheeseman,2022,Regular Season,6,2022-10-14,@Bears,W 12 - 7,1,0
Camaron Cheeseman,2022,Regular Season,5,2022-10-09,Titans,L 17 - 21,1,0
Camaron Cheeseman,2022,Regular Season,4,2022-10-02,@Cowboys,L 10 - 25,1,0
Camaron Cheeseman,2022,Regular Season,3,2022-09-25,Eagles,L 8 - 24,1,0
Camaron Cheeseman,2022,Regular Season,2,2022-09-18,@Lions,L 27 - 36,1,0
Camaron Cheeseman,2022,Regular Season,1,2022-09-11,Jaguars,W 28 - 22,1,0
Mitchell Fraboni,2022,Regular Season,10,2022-11-13,@Titans,L 10 - 17,1,0
Mitchell Fraboni,2022,Regular Season,8,2022-10-30,@Jaguars,W 21 - 17,1,0
Mitchell Fraboni,2022,Regular Season,7,2022-10-23,Jets,L 9 - 16,1,0
Mitchell Fraboni,2022,Regular Season,6,2022-10-18,@Chargers,L 16 - 19,1,0
Cal Adomitis,2022,Preseason,3,2022-08-27,Rams,W 16 - 7,1,0
Cal Adomitis,2022,Preseason,2,2022-08-21,@Giants,L 22 - 25,1,0
Cal Adomitis,2022,Preseason,1,2022-08-12,Cardinals,L 23 - 36,1,0
Cal Adomitis,2022,Regular Season,18,2023-01-08,Ravens,W 27 - 16,1,0
Cal Adomitis,2022,Regular Season,16,2022-12-24,@Patriots,W 22 - 18,1,0
Cal Adomitis,2022,Regular Season,15,2022-12-18,@Buccaneers,W 34 - 23,1,0
Cal Adomitis,2022,Regular Season,14,2022-12-11,Browns,W 23 - 10,1,0
Cal Adomitis,2022,Regular Season,13,2022-12-04,Chiefs,W 27 - 24,1,0
Cal Adomitis,2022,Regular Season,12,2022-11-27,@Titans,W 20 - 16,1,0
Cal Adomitis,2022,Regular Season,11,2022-11-20,@Steelers,W 37 - 30,1,0
Cal Adomitis,2022,Regular Season,9,2022-11-06,Panthers,W 42 - 21,1,0
Cal Adomitis,2022,Regular Season,8,2022-11-01,@Browns,L 13 - 32,1,0
Cal Adomitis,2022,Regular Season,7,2022-10-23,Falcons,W 35 - 17,1,0
Cal Adomitis,2022,Regular Season,6,2022-10-16,@Saints,W 30 - 26,1,0
Cal Adomitis,2022,Regular Season,5,2022-10-10,@Ravens,L 17 - 19,1,0
Cal Adomitis,2022,Regular Season,4,2022-09-30,Dolphins,W 27 - 15,1,0
Cal Adomitis,2022,Regular Season,3,2022-09-25,@Jets,W 27 - 12,1,0
Cal Adomitis,2022,Regular Season,2,2022-09-18,@Cowboys,L 17 - 20,1,0
Cal Adomitis,2022,Post Season,3,2023-01-29,@Chiefs,L 20 - 23,1,0
Cal Adomitis,2022,Post Season,2,2023-01-22,@Bills,W 27 - 10,1,0
Cal Adomitis,2022,Post Season,1,2023-01-16,Ravens,W 24 - 17,1,0
Tucker Addington,2022,Regular Season,18,2023-01-08,@Bills,L 23 - 35,1,0
Tucker Addington,2022,Regular Season,17,2023-01-01,Dolphins,W 23 - 21,1,0
Tucker Addington,2022,Regular Season,16,2022-12-24,Bengals,L 18 - 22,1,0
Jack Coco,2022,Preseason,3,2022-08-26,@Chiefs,L 10 - 17,1,0
Jack Coco,2022,Preseason,2,2022-08-20,Saints,W 20 - 10,1,0
Jack Coco,2022,Preseason,1,2022-08-13,@49ers,L 21 - 28,1,0
Jack Coco,2022,Regular Season,18,2023-01-09,Lions,L 16 - 20,1,0
Jack Coco,2022,Regular Season,17,2023-01-01,Vikings,W 41 - 17,1,0
Jack Coco,2022,Regular Season,16,2022-12-25,@Dolphins,W 26 - 20,1,0
Jack Coco,2022,Regular Season,15,2022-12-20,Rams,W 24 - 12,1,0
Jack Coco,2022,Regular Season,13,2022-12-04,@Bears,W 28 - 19,1,0
Jack Coco,2022,Regular Season,12,2022-11-28,@Eagles,L 33 - 40,1,0
Jack Coco,2022,Regular Season,11,2022-11-18,Titans,L 17 - 27,1,0
Jack Coco,2022,Regular Season,10,2022-11-13,Cowboys,W 31 - 28,1,0
Jack Coco,2022,Regular Season,9,2022-11-06,@Lions,L 9 - 15,1,0
Jack Coco,2022,Regular Season,8,2022-10-31,@Bills,L 17 - 27,1,0
Jack Coco,2022,Regular Season,7,2022-10-23,@Commanders,L 21 - 23,1,0
Jack Coco,2022,Regular Season,6,2022-10-16,Jets,L 10 - 27,1,0
Jack Coco,2022,Regular Season,5,2022-10-09,Giants,L 22 - 27,1,0
Jack Coco,2022,Regular Season,4,2022-10-02,Patriots,W 27 - 24,1,0
Jack Coco,2022,Regular Season,3,2022-09-25,@Buccaneers,W 14 - 12,1,0
Jack Coco,2022,Regular Season,2,2022-09-19,Bears,W 27 - 10,1,0
Jack Coco,2022,Regular Season,1,2022-09-11,@Vikings,L 7 - 23,1,0
J J Jansen,2023,Preseason,3,2023-08-26,Lions,L 17 - 26,1,0
J J Jansen,2023,Preseason,2,2023-08-18,@Giants,L 19 - 21,1,0
J J Jansen,2023,Preseason,1,2023-08-12,Jets,L 0 - 27,1,0
J J Jansen,2023,Regular Season,18,2024-01-07,Buccaneers,L 0 - 9,1,0
J J Jansen,2023,Regular Season,17,2023-12-31,@Jaguars,L 0 - 26,1,0
J J Jansen,2023,Regular Season,16,2023-12-24,Packers,L 30 - 33,1,0
J J Jansen,2023,Regular Season,15,2023-12-17,Falcons,W 9 - 7,1,0
J J Jansen,2023,Regular Season,14,2023-12-10,@Saints,L 6 - 28,1,0
J J Jansen,2023,Regular Season,13,2023-12-03,@Buccaneers,L 18 - 21,1,0
J J Jansen,2023,Regular Season,12,2023-11-26,@Titans,L 10 - 17,1,0
J J Jansen,2023,Regular Season,11,2023-11-19,Cowboys,L 10 - 33,1,0
J J Jansen,2023,Regular Season,10,2023-11-10,@Bears,L 13 - 16,1,0
J J Jansen,2023,Regular Season,9,2023-11-05,Colts,L 13 - 27,1,0
J J Jansen,2023,Regular Season,8,2023-10-29,Texans,W 15 - 13,1,0
J J Jansen,2023,Regular Season,6,2023-10-15,@Dolphins,L 21 - 42,1,0
J J Jansen,2023,Regular Season,5,2023-10-08,@Lions,L 24 - 42,1,0
J J Jansen,2023,Regular Season,4,2023-10-01,Vikings,L 13 - 21,1,0
J J Jansen,2023,Regular Season,3,2023-09-24,@Seahawks,L 27 - 37,1,0
J J Jansen,2023,Regular Season,2,2023-09-18,Saints,L 17 - 20,1,0
J J Jansen,2023,Regular Season,1,2023-09-10,@Falcons,L 10 - 24,1,0
Jon Weeks,2023,Preseason,3,2023-08-28,@Saints,W 17 - 13,1,0
Jon Weeks,2023,Preseason,2,2023-08-19,Dolphins,L 3 - 28,1,0
Jon Weeks,2023,Preseason,1,2023-08-10,@Patriots,W 20 - 9,1,0
Jon Weeks,2023,Regular Season,18,2024-01-07,@Colts,W 23 - 19,1,0
Jon Weeks,2023,Regular Season,17,2023-12-31,Titans,W 26 - 3,1,0
Jon Weeks,2023,Regular Season,16,2023-12-24,Browns,L 22 - 36,1,0
Jon Weeks,2023,Regular Season,15,2023-12-17,@Titans,W 19 - 16,1,0
Jon Weeks,2023,Regular Season,14,2023-12-10,@Jets,L 6 - 30,1,0
Jon Weeks,2023,Regular Season,13,2023-12-03,Broncos,W 22 - 17,1,0
Jon Weeks,2023,Regular Season,12,2023-11-26,Jaguars,L 21 - 24,1,0
Jon Weeks,2023,Regular Season,11,2023-11-19,Cardinals,W 21 - 16,1,0
Jon Weeks,2023,Regular Season,10,2023-11-12,@Bengals,W 30 - 27,1,0
Jon Weeks,2023,Regular Season,9,2023-11-05,Buccaneers,W 39 - 37,1,0
Jon Weeks,2023,Regular Season,8,2023-10-29,@Panthers,L 13 - 15,1,0
Jon Weeks,2023,Regular Season,6,2023-10-15,Saints,W 20 - 13,1,0
Jon Weeks,2023,Regular Season,5,2023-10-08,@Falcons,L 19 - 21,1,0
Jon Weeks,2023,Regular Season,4,2023-10-01,Steelers,W 30 - 6,1,0
Jon Weeks,2023,Regular Season,3,2023-09-24,@Jaguars,W 37 - 17,1,0
Jon Weeks,2023,Regular Season,2,2023-09-17,Colts,L 20 - 31,1,0
Jon Weeks,2023,Regular Season,1,2023-09-10,@Ravens,L 9 - 25,1,0
Jon Weeks,2023,Post Season,2,2024-01-20,@Ravens,L 10 - 34,1,0
Jon Weeks,2023,Post Season,1,2024-01-13,Browns,W 45 - 14,1,0
Morgan Cox,2023,Preseason,3,2023-08-26,Patriots,W 23 - 7,1,0
Morgan Cox,2023,Preseason,2,2023-08-20,@Vikings,W 24 - 16,1,0
Morgan Cox,2023,Preseason,1,2023-08-12,@Bears,L 17 - 23,1,0
Morgan Cox,2023,Regular Season,18,2024-01-07,Jaguars,W 28 - 20,1,0
Morgan Cox,2023,Regular Season,17,2023-12-31,@Texans,L 3 - 26,1,0
Morgan Cox,2023,Regular Season,16,2023-12-24,Seahawks,L 17 - 20,1,0
Morgan Cox,2023,Regular Season,15,2023-12-17,Texans,L 16 - 19,1,0
Morgan Cox,2023,Regular Season,14,2023-12-12,@Dolphins,W 28 - 27,1,0
Morgan Cox,2023,Regular Season,13,2023-12-03,Colts,L 28 - 31,1,0
Morgan Cox,2023,Regular Season,12,2023-11-26,Panthers,W 17 - 10,1,0
Morgan Cox,2023,Regular Season,11,2023-11-19,@Jaguars,L 14 - 34,1,0
Morgan Cox,2023,Regular Season,10,2023-11-12,@Buccaneers,L 6 - 20,1,0
Morgan Cox,2023,Regular Season,9,2023-11-03,@Steelers,L 16 - 20,1,0
Morgan Cox,2023,Regular Season,8,2023-10-29,Falcons,W 28 - 23,1,0
Morgan Cox,2023,Regular Season,6,2023-10-15,Ravens,L 16 - 24,1,0
Morgan Cox,2023,Regular Season,5,2023-10-08,@Colts,L 16 - 23,1,0
Morgan Cox,2023,Regular Season,4,2023-10-01,Bengals,W 27 - 3,1,0
Morgan Cox,2023,Regular Season,3,2023-09-24,@Browns,L 3 - 27,1,0
Morgan Cox,2023,Regular Season,2,2023-09-17,Chargers,W 27 - 24,1,0
Morgan Cox,2023,Regular Season,1,2023-09-10,@Saints,L 15 - 16,1,0
Patrick Scales,2023,Preseason,3,2023-08-26,Bills,L 21 - 24,1,0
Patrick Scales,2023,Preseason,2,2023-08-19,@Colts,L 17 - 24,1,0
Patrick Scales,2023,Preseason,1,2023-08-12,Titans,W 23 - 17,1,0
Patrick Scales,2023,Regular Season,18,2024-01-07,@Packers,L 9 - 17,1,0
Patrick Scales,2023,Regular Season,17,2023-12-31,Falcons,W 37 - 17,1,0
Patrick Scales,2023,Regular Season,16,2023-12-24,Cardinals,W 27 - 16,1,0
Patrick Scales,2023,Regular Season,15,2023-12-17,@Browns,L 17 - 20,1,0
Patrick Scales,2023,Regular Season,14,2023-12-10,Lions,W 28 - 13,1,0
Patrick Scales,2023,Regular Season,12,2023-11-28,@Vikings,W 12 - 10,1,0
Patrick Scales,2023,Regular Season,11,2023-11-19,@Lions,L 26 - 31,1,0
Patrick Scales,2023,Regular Season,10,2023-11-10,Panthers,W 16 - 13,1,0
Patrick Scales,2023,Regular Season,9,2023-11-05,@Saints,L 17 - 24,1,0
Patrick Scales,2023,Regular Season,8,2023-10-30,@Chargers,L 13 - 30,1,0
Patrick Scales,2023,Regular Season,7,2023-10-22,Raiders,W 30 - 12,1,0
Patrick Scales,2023,Regular Season,6,2023-10-15,Vikings,L 13 - 19,1,0
Patrick Scales,2023,Regular Season,5,2023-10-06,@Commanders,W 40 - 20,1,0
Patrick Scales,2023,Regular Season,4,2023-10-01,Broncos,L 28 - 31,1,0
Patrick Scales,2023,Regular Season,3,2023-09-24,@Chiefs,L 10 - 41,1,0
Patrick Scales,2023,Regular Season,2,2023-09-17,@Buccaneers,L 17 - 27,1,0
Patrick Scales,2023,Regular Season,1,2023-09-10,Packers,L 20 - 38,1,0
Jake McQuaide,2023,Regular Season,18,2024-01-07,Vikings,W 30 - 20,1,0
Jake McQuaide,2023,Regular Season,17,2023-12-31,@Cowboys,L 19 - 20,1,0
Jake McQuaide,2023,Regular Season,16,2023-12-24,@Vikings,W 30 - 24,1,0
Jake McQuaide,2023,Regular Season,15,2023-12-17,Broncos,W 42 - 17,1,0
Jake McQuaide,2023,Regular Season,14,2023-12-10,@Bears,L 13 - 28,1,0
Jake McQuaide,2023,Regular Season,13,2023-12-03,@Saints,W 33 - 28,1,0
Jake McQuaide,2023,Regular Season,12,2023-11-23,Packers,L 22 - 29,1,0
Jake McQuaide,2023,Regular Season,11,2023-11-19,Bears,W 31 - 26,1,0
Jake McQuaide,2023,Regular Season,10,2023-11-12,@Chargers,W 41 - 38,1,0
Jake McQuaide,2023,Post Season,3,2024-01-28,@49ers,L 31 - 34,1,0
Jake McQuaide,2023,Post Season,2,2024-01-21,Buccaneers,W 31 - 23,1,0
Jake McQuaide,2023,Post Season,1,2024-01-15,Rams,W 24 - 23,1,0
Josh Harris,2023,Preseason,3,2023-08-26,@49ers,W 23 - 12,1,0
Josh Harris,2023,Preseason,2,2023-08-20,Saints,L 17 - 22,1,0
Josh Harris,2023,Preseason,1,2023-08-13,@Rams,W 34 - 17,1,0
Josh Harris,2023,Regular Season,18,2024-01-07,Chiefs,L 12 - 13,1,0
Josh Harris,2023,Regular Season,17,2023-12-31,@Broncos,L 9 - 16,1,0
Josh Harris,2023,Regular Season,16,2023-12-24,Bills,L 22 - 24,1,0
Josh Harris,2023,Regular Season,15,2023-12-15,@Raiders,L 21 - 63,1,0
Josh Harris,2023,Regular Season,14,2023-12-10,Broncos,L 7 - 24,1,0
Josh Harris,2023,Regular Season,13,2023-12-03,@Patriots,W 6 - 0,1,0
Josh Harris,2023,Regular Season,12,2023-11-27,Ravens,L 10 - 20,1,0
Josh Harris,2023,Regular Season,11,2023-11-19,@Packers,L 20 - 23,1,0
Josh Harris,2023,Regular Season,10,2023-11-12,Lions,L 38 - 41,1,0
